	P0	P1	P2	P3	P4	P5	P6
(+) ANKRD50	0.052388048484758996	0.0	0.011319942693342978	0.011774626619588698	0.11637092627221654	0.019010677882798147	0.02567920134565907
(+) ANO9	0.07618249872993034	0.19234015545359365	0.11187727687630836	0.0	0.0	0.025334277378721872	0.012823857715808504
(+) ANXA7	0.022806990284519484	0.1604215248199754	0.0	0.008586647004427917	0.04262048809800006	0.005645415808152042	0.0
(+) AP1AR	0.033070540703133214	0.04800162312787841	0.011427122745496931	0.0	0.0506147220706514	0.06813561312281126	0.014071751216319189
(+) AP2A1	0.031391124436928035	0.0031330354679388593	0.01493553405924718	0.022759639006987843	0.03571334996600746	0.0	0.0009932925219334897
(+) AP3M1	0.0	0.11812435210580295	0.004664287673196652	0.008106856568656463	0.04852009112130663	0.0	0.0
(+) APH1A	0.0	0.0	0.1096895514671431	0.0	0.0	0.14900432720569096	0.020700593899416274
(+) API5	0.038880305795977704	0.06370977848305805	0.0	0.0	0.026081952441325936	0.10110871046244031	0.011986670032614758
(+) AQP11	0.012461648412762772	0.0	0.05747510580881988	0.024377074646214247	0.0	0.07879260144636713	0.009071774667763126
(+) AQR	0.07246627212205621	0.0690140554029955	0.10741309827744992	0.0	0.0	0.08958742927258868	0.0012737866592060754
(+) ARHGAP30	0.0273049639313763	0.05207724453188914	0.00878987104756105	0.0	0.12184686489050442	0.010254017118423924	0.002344133612902583
(+) ARHGAP9	0.07329208238984893	0.0	0.06889490081565368	0.08786261400092495	0.15297624615676977	0.14682719074791328	0.016119637483677958
(+) ARL13B	0.04374728555878714	0.011486870285519299	0.16534413057953737	0.0	0.0	0.022534475567212813	0.0026559090518655033
(+) ARPC3	0.006960309630421028	0.009959979871926969	0.0	0.0	0.02133868637741146	0.01692021579441454	0.16607037125655194
(+) ASB1	0.0	0.0	0.015839907787741636	0.006887930266120894	0.21440970985964067	0.015235044738223014	0.0
(+) ASNS	0.022284852570160694	0.0	0.00021771478948895065	0.059245402139492934	0.040570151841471926	0.06482389706777429	0.0
(+) ATF5	0.05812290438183485	0.007537071445063457	0.0	0.010396298176331885	0.03681082236406509	0.0	0.02110693399089974
(+) ATG4A	0.010445092202264592	0.04473828652171961	0.03416461254354028	0.05219490724547798	0.0	0.023852996500071017	0.0
(+) ATG4B	0.0	0.0	0.22198767835665734	0.0	0.0	0.0	0.057884313545843655
(+) ATL3	0.16479223880289326	0.0	0.0	0.0	0.09071530817509318	0.0	0.0
(+) ATMIN	0.05933950850632738	0.018854798430425118	0.010779787730610677	0.0	0.002681572950347136	0.019796410904559386	0.13964176584771795
(+) ATN1	0.0649615653852302	0.0013202538544712	0.06612501048820114	0.043495739487769775	0.0	0.0	0.00811471165302672
(+) ATOX1	0.0	0.02061991240837668	0.006742618987928735	0.013978818515161253	0.1793138433232372	0.006459503949559524	0.006707142251616983
(+) ATP13A1	0.03851251011953402	0.00035037265520575684	0.10158475972060445	0.0037969776647947097	0.009320968462720245	0.0	0.008955921009439169
(+) ATP13A2	0.00257375761867042	0.010337355426236148	0.07246743836760662	0.0267070537195941	0.013032306772388163	0.09377955897609386	0.0
(+) ATP1A1	0.0	0.017899257907475905	0.08366163247073737	0.044863335241308235	0.050547878129207816	0.007325702361407769	0.0
(+) ATP1B3	0.0033788227808070983	0.13044188040440707	0.15344818875842836	0.0	0.0342358852306307	0.0	0.0
(+) ATP2A1	0.0018193786700362012	0.0	0.18044199713337633	0.03526690184711809	0.04964395329039607	0.0	0.012851445603295321
(+) ATP2C2	0.06977250567125035	0.17123174785251136	0.0	0.0	0.004926306169111794	0.0	0.0
(+) ATXN1L	0.03423140554460192	0.0	0.04877280859682497	0.0	0.0	0.0	0.14185395822595454
(+) ATXN2	0.07232349843753991	0.0	0.04546174635204727	0.0	0.023681519670539837	0.0014315893057668917	0.031046039821085624
(+) ATXN7L3B	0.02246854558928622	0.0	0.04370576671263957	0.006081483369209022	0.11782632978926472	0.0	0.13522939017708782
(+) AVEN	0.056548664822444535	0.0	0.017986711799223707	0.002406007050281081	0.020970508510932722	0.07266414684813942	0.01557709144800066
(+) AZIN1	0.056729893137563	0.00878117010394424	0.008589300119467456	0.0	0.030567696475085344	0.06375187641697383	0.023754002599858624
(+) BAG3	0.008320538429319612	0.05687013578420862	0.0	0.06722709738421027	0.031218370372075442	0.0035706360911224367	0.0
(+) BAG5	0.08580716606308532	0.056820821869917645	0.10346202924648698	0.0	0.03380032638897463	0.0	0.0
(+) BAK1	0.020728655952279147	0.11513248877996235	0.0	0.0	0.0	0.07306838850274806	0.0
(+) BCAS1	0.0	0.083521483449966	0.04378053652900601	0.0740862256896346	0.0028484394391102208	0.06098727628360549	0.0
(+) BICD2	0.010384282772039836	0.1155910806691626	0.05456110964804365	0.005935206528623391	0.0013715052803420686	0.0	0.0
(+) BNIP1	0.013271826784876296	0.0	0.0	0.0	0.15926487106181825	0.009330552204644791	0.006036289764942513
(+) BOD1L1	0.037829905527582856	0.0013643450669325332	0.0	0.006746376934140278	0.06308605935321705	0.0	0.02617953808550919
(+) BRCC3	0.02775696299703502	0.11243450663396257	0.00672901663875622	0.0	0.0	0.02634817255067531	0.0
(+) BRD9	0.08870477039101536	0.0	0.015353848504274632	0.0	0.007929626048893084	0.0	0.03334132209934057
(+) BRF2	0.06564947782324046	0.0	0.024288413497750818	0.0	0.0016081548128881644	0.0	0.019182285965427186
(+) BSDC1	0.06351901144743599	0.0	0.17227694443139133	0.06938564374238587	0.0	0.0	0.0
(+) BTBD3	0.08176348269445438	0.010970591306044636	0.2644000068883034	0.11512597242970907	0.00918750699940545	0.17739647625059649	0.0556865043824478
(+) BTF3	0.011416860943495644	0.09261401518350872	0.0	0.018442318217064442	0.1327817802154695	0.03606357537427359	0.0022767282455074173
(+) BYSL	0.0808508911322796	0.03913270474071683	0.0	0.0	0.0	0.012089528029717928	0.013777740077826959
(+) C12orf76	0.0	0.015375220328972511	0.07097045709807305	0.028651707163048566	0.06909083991977949	0.0	0.0
(+) C15orf48	0.0	0.06417950158289197	0.0011133798984606347	0.036756015593551135	0.012024442649920102	0.00916286178598353	0.19304167298604843
(+) C16orf70	0.10306178920718512	0.08964114830428876	0.0	0.0	0.006908277143357242	0.0	0.0
(+) C17orf51	0.013507923419046733	0.0	0.018909122166398656	0.0028852035754122307	0.16593362174718287	0.024422963601413692	0.03280038621044364
(+) C1GALT1C1	0.028425607694195013	0.009791739683358017	0.03580699539868172	0.06451386723908574	0.0	0.011410996283251014	0.0
(+) C1orf116	0.0	0.18894883585431435	0.0	0.0	0.07180158782629169	0.009212059844601684	0.004822969779578928
(+) C1orf122	0.047556102170123314	0.0	0.10085912144343581	0.039246597608821446	0.0	0.0	0.0
(+) C2	0.2139893976636016	0.09178153688931294	0.07788764274055181	0.10629713947400368	0.0	0.007683911531308041	0.0
(+) C21orf33	0.03894207801827519	0.017089278244254824	0.04499002011360208	0.06924872128074591	0.0	0.01142068680040274	0.0
(+) C2orf49	0.0	0.046579796757257264	0.09501316056257192	0.00335784084169791	0.0016778064523449827	0.0	0.02232594713528209
(+) C2orf69	0.04267129819309421	0.0	0.0	0.008009288538399101	0.22247613821491186	0.0007950932053500489	0.0024352273614301366
(+) C5orf51	0.058670502234559795	0.00377913716008045	0.008245361227057902	0.003625358924850749	0.0	0.014695122441958666	0.004532141977873734
(+) C6orf223	0.05702062598437592	0.08587092597025253	0.15966158526831825	0.005592773316169183	0.11372918498134561	0.0	0.0
(+) C8orf58	0.0013124432491364829	0.0	0.0	0.04016288876843448	0.0	0.0	0.15739497394227422
(+) C9orf16	0.015157922174371908	0.11428657530615996	0.014755745771774588	0.019267481289770523	0.0	0.0	0.0
(+) C9orf78	0.04431414166633985	0.18173653973190082	0.05311145668010156	0.07477944624025698	0.06303862092040353	0.0	0.00961358158674286
(+) C9orf85	0.019737269317074334	0.11828375083343193	0.03908127631560957	0.030791884338882605	0.011326775668168228	0.007087254814234188	0.0
(+) CA5B	0.03831736527035377	0.0	0.009101897750677226	0.016238450203989438	0.05266438734028528	0.09671136346591284	0.0
(+) CACNA2D2	0.004082897787735436	0.07614643238939761	0.05601572326550053	0.028847323371871784	0.0	0.0	0.13670585750787914
(+) CALB1	0.0	0.024449655251988937	0.2747338864233947	0.0	0.0	0.009188850092534447	0.001613909308247173
(+) CALM2	0.0	0.07405678400201254	0.010809278698059333	0.012638114761887403	0.11784492977545255	0.030573044985286138	0.019821805701559305
(+) CAMLG	0.01593771853931967	0.030854740820025685	0.0	0.08023969791963526	0.0010219104421133945	0.0	0.0
(+) CAP1	0.03399556947857422	0.0	0.0	0.0	0.0	0.1326312013069932	0.0
(+) CAPN15	0.09447439213211767	0.0	0.0	0.0	0.11830663562730183	0.008018565328028502	0.0035622741885722115
(+) CAPRIN1	0.05083563979184129	0.0	0.09910570978164134	0.0	0.05109065498803916	0.14112300757764354	8.122021881289701e-05
(+) CAPS	0.0	0.0	0.17766570235775805	0.09930618081768783	0.0062299033019358055	0.0	0.0
(+) CARS	0.034016995056188146	0.0053268932981544205	0.0	0.03726488230452341	0.0009602475855783463	0.0	0.001895783247269089
(+) CAT	0.0	0.0	0.051688556569512205	0.08306150447623295	0.0	0.01551403142786001	0.0
(+) CBFB	0.08089324118887088	0.0002729148968683755	0.01678858693198525	0.009859559581551028	0.04645644424725188	0.0	0.0
(+) CCDC6	0.0	0.033899534035628155	0.0186209502428668	0.0029358733095373587	0.0	0.1041451435738944	0.0
(+) CCDC61	0.09875940350256128	0.0	0.013956773518650102	0.0026035702262449546	0.0	0.0	0.06979862993997463
(+) CCNB3	0.0	0.0	0.13701337964940505	0.0012826405277035222	0.09989983917340556	0.06246515464457803	0.010407741138181027
(+) CCND2	0.05234212178769589	0.18377252287197227	0.2722996426198933	0.04187254749142311	0.1786809028362517	0.03080823601609138	0.0
(+) CCNG1	0.0	0.007101143343869498	0.0	0.06114001557081659	0.031274511364375486	0.01930525343299685	0.0
(+) CCNYL1	0.007997127597748998	0.11307366514553091	0.0	0.0	0.001276498445825836	0.0	0.1481508117778074
(+) CD40	0.0659311837041318	0.06846409420001112	0.013348830853305033	0.06620093510705455	0.1519474368949406	0.0	0.1420473768311972
(+) CD53	0.0	0.0	0.0	0.07053247586734439	0.1753791449255412	0.00199378627547781	0.00934804714433103
(+) CDC42SE1	0.0	0.0	0.050166543874344355	0.0091942677364305	0.01580102235787789	0.09592869509078215	0.020566761145825264
(+) CDH1	0.0	0.1845828484322575	0.161525555236357	0.02555674418322391	0.0	0.0	0.0
(+) CDH3	0.07132870213999319	0.1947654888696748	0.13261690089960718	0.02319371938786559	0.0	0.0	0.04673678842368288
(+) CDK2AP2	0.07141150249255984	0.0	0.12022197208317768	0.0	0.0	0.017464072206313602	0.0061774354743074755
(+) CDK4	0.03087298494432894	0.0026915182557161327	0.008785628671816838	0.0	0.11747857326943165	0.168378350746046	0.021201381931662815
(+) CDK5R1	0.0	0.01280212617119363	0.11375842341636151	0.0	0.07476129629593667	0.10351206705618278	0.0
(+) CDK5RAP2	0.01565296614320793	0.015920809515061595	0.1968147087317091	0.05025360654489542	0.0	0.045837288817978834	0.0
(+) CDK6	0.09835827277997491	0.0	0.0	0.05207356462907482	0.0	0.013587734310989	0.0
(+) CDKN2A	0.28538196861761356	0.15526785954465389	0.4166877649563811	0.0	0.0	0.07455954732330082	0.006242253325063232
(+) CDV3	0.0	0.01491527713808585	0.0	0.0	0.0178204768154705	0.010955186056547687	0.16065549774810817
(+) CEBPG	0.006795752326500822	0.007760439285147768	0.07044943512364879	0.020993012536148978	0.0	0.10892902881905038	0.0
(+) CENPT	0.11838793047424648	0.009358450724288125	0.03473484901409523	0.0	0.024311526211213158	0.0	0.005513620447152544
(+) CEP170	0.014896639462265842	0.000670442623041627	0.007983505319831177	0.04212669181709842	0.04466826531502018	0.0	0.006208764665867511
(+) CERS5	0.0	0.0	0.15584051083719705	0.04763755912991159	0.0	0.0	0.024347489034597613
(+) CFL2	0.14379826738328744	0.0	0.0	0.0	0.08163873836648951	0.03382474163830572	0.008412341690849555
(+) CHCHD3	0.02261403880697187	0.01774596040244372	0.02227708577612731	0.0037222927464091483	0.09240418000037418	0.05857863881189599	0.00031058809920158135
(+) CHD1L	0.0	0.0014604242457664943	0.0029762213480293265	0.0	0.0	0.17446538487339244	0.0
(+) CHIC2	0.053929629410889295	0.0	0.060465119149505975	0.01665020371840852	0.0	0.05260712443678493	0.0
(+) CHKA	0.0	0.0	0.21471462607521188	0.0	0.012005819687792739	0.07269431302640936	0.005085021291941926
(+) CHM	0.046987679819375204	0.006338130653078815	0.051291855791083425	0.0153077986911101	0.004085717494158999	0.006204776755152563	0.010470384496653851
(+) CHMP5	0.0	0.04206635743836581	0.1818639020439014	0.034915725223206545	0.001872876177664228	0.0	0.012359014616428762
(+) CHRM5	0.07090377474731824	0.0	0.055708058431940884	0.004316401883867088	0.0	0.02017252294500397	0.007107714398083001
(+) CHRNB1	0.03599549457537672	0.06483843893780271	0.022466594188595427	0.006577332696946487	0.0064504418311513885	0.007281846494422686	0.06591749674981272
(+) CHTF8	0.04838959008434738	0.0	0.0	0.0	0.13238061081123928	0.010164749424882689	0.016153315961811802
(+) CLASP1	0.0	0.0	0.17881881049630946	0.0	0.006252854995739856	0.03208326996325652	0.0
(+) CLASRP	0.020680106651859195	0.0	0.06773829881595508	0.0	0.0	0.0	0.08940066463813658
(+) CLDN3	0.06079973417629074	0.17281597781173744	0.3170303213199594	0.0	0.0	0.0	0.09511184989259482
(+) CLDN4	0.01562572965641659	0.19650990051378478	0.011084305539167186	0.005349449470410074	0.0	0.021363958308267778	0.006460532895264637
(+) CLDN7	0.049592459797810254	0.19816103638277588	0.06520288920200945	0.0	0.001174237553948239	0.0	0.012693063992016862
(+) CLOCK	0.054507006214620256	0.0	0.0	0.0	0.0	0.0	0.0
(+) CMTR2	0.04982444045184196	0.08373336569499097	0.0	0.0	0.006067192649686977	0.002214107017051339	0.02167976206201336
(+) CNBP	0.03116944317943345	0.08495787296056241	0.0027753128056180764	0.0	0.16970784567768332	0.008655141003179403	0.058002978984150126
(+) CNEP1R1	0.047321749094335265	0.0	0.03463801471767679	0.03401450861024609	0.029471521079776967	0.0	0.0
(+) CNOT3	0.02192504010289969	0.0428386914250562	0.05406839058914067	0.005729626445637086	0.012246297342733798	0.0	0.0843222884344284
(+) COA4	0.021053582853957593	0.0	0.15569117745540453	0.0	0.13067263912285032	0.02139819419877752	0.010453904724334233
(+) COL4A3BP	0.0033051693732134265	0.01459850230551534	0.1001114882971329	0.03161071747761376	0.001271254613375321	0.09059982196385175	0.0
(+) COMMD5	0.07765256258582814	0.0043103413676643405	0.026147107195304067	0.0	0.0	0.015942448091841956	0.005653011287394008
(+) COMTD1	0.0	0.14209097231331852	0.08384837816333823	0.005771214236324099	0.07360694679030817	0.0809975535693721	0.0
(+) COPS3	0.00549519142857501	0.09017501284882594	0.0016254044939688758	0.0	0.0	0.04768053411268118	0.03789785090134343
(+) COX10	0.0	0.08910005846459002	0.0	0.0	0.004339761317327842	0.08594888351444617	0.05810093885800114
(+) COX18	0.005841673960417295	0.0	0.04397526990329942	0.04186754890899771	0.0	0.01733138680431737	0.0
(+) COX4I1	0.026646106573277352	0.11129910166805587	0.0	0.0007037296002758587	0.0	0.045287975972041525	0.05851962698577803
(+) COX5A	0.0	0.11300790837223897	0.016870914630053142	0.017902063726862975	0.04884411342980055	0.09526402526920892	0.0
(+) COX5B	0.0	0.12658370794885668	0.06793311695702672	0.022937668491293545	0.05879005488509611	0.014433669303988733	0.030302526078070862
(+) COX6A1	0.0	0.12824521516109652	0.12094766396790459	0.013007159054132798	0.0	0.055335634681417833	0.0
(+) COX6B1	0.0123909707240232	0.06580791996690892	0.02116651019708383	0.02116692372438149	0.0	0.03574525957268658	0.14404768858776612
(+) CPOX	0.14242786861131346	0.002824132419575272	0.0	0.0	0.01382397971196502	0.0	0.004124762132629468
(+) CRELD2	0.1170349523541772	0.003580396278710973	0.010939213678844543	0.012750239020139257	0.0	0.0	0.0
(+) CRK	0.0	0.0	0.03529753607554373	0.0	0.11417463437461216	0.02802225973315857	0.06795023429964009
(+) CRKL	0.0	0.08582819794674725	0.12171267264076704	0.0	0.00641203195597711	0.014775246119323049	0.019802640980994456
(+) CRYZL1	0.05033994676622844	0.0015745609705275264	0.023275365328246696	0.11455099695658012	0.06361128146501097	0.02481822121789662	0.0
(+) CSNK1A1	0.007462964887941512	0.11467660251474454	0.0017751200730007231	0.08579369929355084	0.0	0.0	0.0
(+) CSNK2B	0.07011349429972222	0.0	0.013505324823451771	0.0	0.00048767807758781184	0.01308884878781413	0.010825892864108906
(+) CSTB	0.0	0.0863239937022778	0.0	0.005238986136507436	0.1415611661069727	0.0	0.02112139839027824
(+) CTC1	0.04569624106354795	0.15144747741717773	0.377205600648494	0.014792800709914022	0.03871093340680409	0.0781454408429211	0.13382609655147548
(+) CTH	0.05550502794807444	0.013776753264969974	0.01215374782150709	0.04990048148070161	0.029503509191009518	0.0	0.0032876635180546223
(+) CTSK	0.0658320268715024	0.004410843428388128	0.019851444144484996	0.017202741884936402	0.2077160722447362	0.007946801795883968	0.0
(+) CTSZ	0.3078107678555545	0.12382573927282528	0.2441140375661779	0.15243307677516124	0.019980817048842178	0.10866819624716466	0.15895328138521633
(+) CTTN	0.034997973772898636	0.0	0.0	0.0	0.13649768766447382	0.020496272688789133	0.0
(+) CTTNBP2NL	0.0	0.0	0.13033336487562155	0.00448649807278062	0.0	0.10097458121529677	0.10242009992905517
(+) CTU2	0.0710755187417012	0.0	0.0	0.0	0.11929744830961583	0.0026554637266738494	0.05709034899135158
(+) CUEDC1	0.0	0.0	0.2398184380397576	0.04151136764684621	0.0	0.0	0.0
(+) CUL3	0.029158611133812278	0.0005673849717367271	0.020716564977584406	0.020772323049667453	0.029395408499943102	0.0	0.0
(+) CUL4B	0.03621650608372772	0.00888872563554347	0.013173283799633182	0.06252468331453753	0.0006367936292600656	0.015656237771028873	0.0
(+) CWC15	0.0	0.009865996990303104	0.05638353314644262	0.0	0.12365831677075113	0.008335199530166332	0.006344173685457589
(+) CYB561A3	0.08719151125389855	0.018864435512995804	0.013842038905317783	0.010619505508585925	0.0010123050311756086	0.0	0.0
(+) CYBA	0.18936502508645472	0.15160184226393722	0.023341887709726103	0.025754893645437104	0.2839811204326049	0.0	0.03267383464290727
(+) CYP20A1	0.0030221232366617183	0.0	0.0	0.0062750904723071765	0.1551373534456699	0.0039840305060643445	0.0
(+) CYP3A5	0.12578977503879737	0.08888847259976616	0.23861145679042323	0.16501328366089732	0.14847155559719147	0.029463037621154646	0.0
(+) CYTH1	0.03500663661759713	0.04397608982714192	0.19518002227045017	0.014743332799172684	0.0	0.0	0.0
(+) DAGLB	0.2532818127842746	0.024880954250052347	0.14246555596739255	0.0181067076276594	0.05966802472897057	0.0471481574160853	0.1896383733838723
(+) DAP3	0.0	0.06881738749288517	0.0012188928083225264	0.022266962538894552	0.032796701060600494	0.02456731391859071	0.10840111426821354
