	P0	P1	P2
(+) TULP4	0.025675905061302667	0.014472064624164567	0.051102174081193406
(+) TWF1	0.0	0.05621315118007763	0.0850121268426126
(+) TXNDC17	0.0	0.09904267793144439	0.0066413250710611335
(+) TXNDC9	0.05892886409816601	0.062245865924790034	0.004055671800828386
(+) UAP1	0.06065642119360766	0.0631533026500554	0.022970997534020595
(+) UBAC1	0.03518852200436481	0.08585523896069844	0.018220298913605725
(+) UBC	0.052093255546091226	0.010704717100766408	0.022524466759312255
(+) UBE2J1	0.0	0.0	0.0794182052165209
(+) UBL3	0.02844078100763399	0.06443616639413409	0.014775617824814598
(+) UBQLN4	0.009909744154637133	0.0012808373598426031	0.08999859925929142
(+) UBR2	0.0	0.052306275271613537	0.028141236585072792
(+) UBR5	0.008292249228083378	0.0	0.06599354577104422
(+) UBXN2A	0.053485449480108395	0.031565057041000814	0.026715802498244172
(+) UBXN8	0.04415641463956513	0.027568154085265317	0.05994624196149269
(+) UGP2	0.07965845546544473	0.008365657122090303	0.045431266511084416
(+) UNC13D	0.03911763911512224	0.12149724908364627	0.03856261694691332
(+) UPK3B	0.02776174046818667	0.1448832026094836	0.0
(+) UPRT	0.0	0.0	0.13272017752140763
(+) UQCRC2	0.015225269732052191	0.07679366382271706	0.002491940764871816
(+) UQCRFS1	0.017422309305987777	0.13732150136444377	0.022074574774465738
(+) URGCP	0.048417442780855975	0.005302468122955444	0.044179938016869355
(+) USP10	0.02065021519869767	0.05902578060819112	0.05326796101104486
(+) USP15	0.03333971883432017	0.014334967618969678	0.07504918389986782
(+) USP16	0.0278166780919808	0.001805227822851202	0.03251563769571763
(+) USP18	0.005878048986732849	0.0	0.07044976169583758
(+) USP19	0.03020524651123053	0.0030009247239845224	0.050405801821509055
(+) USP46	0.018921552862140437	0.0	0.11392039960045232
(+) USP48	0.0	0.022161522918042534	0.14402440911156733
(+) USP7	0.006453743671291973	0.0	0.07458200771761471
(+) UXS1	0.028821166932210252	0.04157433782082735	0.026590815708646205
(+) VAC14	0.05294325358826136	0.006534649623690514	0.0025995043330847103
(+) VAMP8	0.009866210158184872	0.20751652131223167	0.01966102699800456
(+) VDAC2	0.0	0.10388009078167736	0.02700512274123462
(+) VPS29	0.0010995877608145437	0.06966478005493178	0.023250010733295502
(+) VPS33A	0.0	0.10063898898707886	0.05012542286945907
(+) VPS33B	0.031146504647108355	0.035656023305548505	0.03707100643391211
(+) VPS35	0.015754631608762178	0.028711726800394573	0.05723416444265541
(+) VPS4A	0.059279812238151465	0.017437489520228888	0.06150952164947037
(+) VPS72	0.005358689779902639	0.006495272219596571	0.08872866123341487
(+) VRK3	0.01293436357893719	0.10584654559661487	0.011061826983790672
(+) VWA8	0.03205082915755295	0.018812373838895814	0.03457851746425632
(+) WARS2	0.016212165249838293	0.034521296209377245	0.0750474115570228
(+) WDFY3	0.013223701163749048	0.0	0.09739806956456744
(+) WDR33	0.0	0.04206710077205332	0.09956728032030548
(+) WDR44	0.017678715306075638	0.0	0.08186527486228955
(+) WDR59	0.003262473575035897	0.08111906978409851	0.05925949015204371
(+) WDR61	0.05411571804979685	0.020977046084103574	0.02249657897534325
(+) WDR70	0.0403724167563009	0.05961393381747899	0.041044865703810114
(+) WHAMM	0.01562465196870128	0.014992887227672797	0.14084210120308144
(+) WNK1	0.0	0.08185766132769468	0.012477162382155989
(+) WNT4	0.00791012740416328	0.12997479988121124	0.04051128875016942
(+) WWP2	0.09548292626646537	0.0038222586392684748	0.015064297979604428
(+) XPA	0.0	0.06587151990697306	0.05732948238280232
(+) XPOT	0.08484980120694083	0.018238520953714744	0.05660786546666745
(+) XPR1	0.01689590525923984	0.0	0.11721929272242797
(+) YTHDC1	0.0	0.09261083544835681	0.03464236818064989
(+) YWHAZ	0.0	0.08482598103960665	0.04801135599850913
(+) ZADH2	0.008510665557873151	0.034872613216889864	0.10051635016096185
(+) ZBED6CL	0.0	0.1240188657259064	0.08082041469211426
(+) ZBTB39	0.0004344604444821784	0.009050694245639063	0.08513442934712177
(+) ZBTB45	0.04833165632760826	0.052127683620543326	0.03164476619359059
(+) ZBTB7A	0.07685529813075584	0.0005584186799919089	0.04849349667986173
(+) ZBTB7B	0.02544053995722335	0.01209826606360623	0.08190589078045872
(+) ZC3H18	0.01871691839780479	0.007282713208431647	0.04706571277957945
(+) ZC3H7A	0.25381627701985443	0.0	0.1096418948099282
(+) ZC3HAV1	0.024169257404059927	0.0	0.07694830270195788
(+) ZCCHC11	0.0	0.010111265876422937	0.16142898903581385
(+) ZCCHC6	0.06577194413536962	0.029352844238517774	0.011762626472187817
(+) ZDHHC7	0.02927017306442763	0.06083596666987293	0.03763635409882103
(+) ZFAND1	0.01480409118849024	0.0970046821420057	0.044263308497166205
(+) ZFAT	0.0	0.0022386644854411253	0.10494597722614392
(+) ZFHX3	0.023434199944951394	0.026036228541118228	0.06711916311820915
(+) ZFYVE16	0.020496858968563014	0.03037853591187451	0.0
(+) ZFYVE26	0.03615007949172387	0.0	0.08139730734120262
(+) ZKSCAN4	0.002191842252416242	0.002054468779349825	0.06340696443969715
(+) ZKSCAN5	0.0465183074204756	0.0	0.04538889101981908
(+) ZMYND8	0.07435939583511442	0.04985500087050312	0.002008960743873112
(+) ZNF124	0.00811888441001582	0.0016264383879830487	0.10571991724076264
(+) ZNF136	0.05670873032162665	0.0	0.03915850830460932
(+) ZNF154	0.021437262060427526	0.011919053697069637	0.05658287234366489
(+) ZNF175	0.06205335164811442	0.02332017241220543	0.0
(+) ZNF18	0.0006165873890504074	0.09213295807038588	0.037338984948362554
(+) ZNF185	0.017990470135092994	0.1776531184695133	0.08787097786403342
(+) ZNF2	0.024915556399098374	0.05394917567150753	0.10678796709273715
(+) ZNF222	0.00857317217351329	0.004369999787293455	0.04885375393492004
(+) ZNF26	0.009251062552992882	0.0029193303005883666	0.06712405627472125
(+) ZNF330	0.06256627483812503	0.03852172802656049	0.030566161621988917
(+) ZNF335	0.044852940855583584	0.0017423989539266413	0.11932525507355843
(+) ZNF385A	0.015843028063014058	0.08307064504255478	0.0
(+) ZNF394	0.03498014405450548	0.009572065697217254	0.038910427827678624
(+) ZNF397	0.05969462740367898	0.0	0.07301435179891774
(+) ZNF436	0.0	0.0	0.18865020031434157
(+) ZNF440	0.014216987109979618	0.07122978018443672	0.023975218297331624
(+) ZNF451	0.0	0.0	0.10866151826808045
(+) ZNF484	0.0	0.023158119160404403	0.07083205421786873
(+) ZNF579	0.07724816404875887	0.0	0.0
(+) ZNF581	0.021921300207736548	0.08547319373012628	0.004808563900025184
(+) ZNF589	0.0	0.06203947010033094	0.10627515295875531
(+) ZNF592	0.003967470379716723	0.02946247968232079	0.030613627952255543
(+) ZNF669	0.02393772384688669	0.0	0.09942232871786887
(+) ZNF687	0.0	0.0031095030176737774	0.11144878283143664
(+) ZNF691	0.0023853604031038957	0.005812931444644511	0.10997954109621601
(+) ZNF696	0.028847877771695486	0.07636267329290326	0.07156390558932854
(+) ZNF706	0.0	0.07466642914017063	0.07308879842679769
(+) ZNF766	0.01959925659209564	0.08730639759546015	0.005357476052906082
(+) ZNF778	0.04983886802823306	0.03456814476007535	0.04742337496342262
(+) ZNF780A	0.017283498107562762	0.0	0.07080981772279873
(+) ZNF841	0.04339615625959936	0.0	0.028661856618833324
(+) ZNF865	0.03222612945997873	0.0001720046103043386	0.03502115413913203
(+) ZNRF3	0.0	0.0	0.14465229443942249
(+) ZXDA	0.02991824865961593	0.0	0.05472743720686558
