	P0	P1	P2	P3	P4	P5	P6	P7	P8
(-) TTC12	0.3750517443882091	0.0	0.10016013051402103	0.0	0.04831684657835131	0.0629626664029767	0.11817300551466575	0.061695681352831294	0.0
(-) TTC23	0.005400716921042157	0.13362520797057606	0.0	0.05271502098627513	0.0012167430417277514	0.00581558590470735	0.0023931505952300394	0.008167573203809004	0.0025799567280670715
(-) TTC28	0.0	0.2179452961469382	0.0	0.0	0.06063769124242	0.011302084067304846	0.2218797111501325	0.11232105008624177	0.0
(-) TTC37	0.0372284168788048	0.05326305568198169	0.09395470843868833	0.11220806513287067	0.0	0.0	0.005729717375514462	0.0	0.0
(-) TTK	0.0	0.0	0.0	0.1931573574856102	0.006706601136127409	0.0	0.0	0.0791611651464075	0.0
(-) TTLL3	0.11030738118816374	0.18400860461119792	0.002502324483926977	0.03164286995473964	0.045693771047093705	0.1049140936415884	0.09002728614295832	0.04536153598797183	0.13979913681117148
(-) TTYH3	0.0	0.23037111026352833	0.0008064753334471671	0.0	0.06138217262825782	0.016595860272917637	0.0	0.0	0.0010123313411026249
(-) TUBA3D	0.26234975406096206	0.23485489118506542	0.026391669382301298	0.1057384457248113	0.044336905463419875	0.11092815688531953	0.07589814862246864	0.1076121316427724	0.15975086043197367
(-) TUBA4A	0.033126556718200306	0.02854816750315083	0.05198578736370842	0.14080141372755395	0.023482030879727674	0.27605858084064144	0.028014193930329622	0.026817060074951504	0.028059213568912337
(-) TUBB	0.0	0.08183932791455789	0.0578108831567764	0.04591868706629159	0.040930057164587544	0.0	0.0	0.10427736366857415	0.008016921346544215
(-) TUBB3	0.05903361243044744	0.18318962608969222	0.049844137511811555	0.0	0.0	0.0003540452387461443	0.0	0.012670726976052265	0.08312589038363556
(-) TUBGCP2	0.019495186922042954	0.0	0.0	0.018298639372678654	0.0	0.13252409717056288	0.0	0.06677370013989552	0.01605459719345515
(-) TUBGCP5	0.041523332427079084	0.0	0.10038165705376473	0.02887445879056682	0.0	0.004074673351641407	0.0	0.0	0.0
(-) TUSC3	0.3262396950128362	0.0	0.17597871960630307	0.049519560870197904	0.1118061774804294	0.0	0.2741507401461318	0.035278014266619716	0.03368093528466829
(-) TVP23B	0.10262518585852008	0.0	0.0	0.03701818157580069	0.10230541239385979	0.0	0.0	0.0	0.0
(-) TVP23C	0.1486622505676323	0.0	0.010066020039710927	0.013236178828987838	0.05845097145124666	0.037584512432927375	0.023416898813379747	0.021027930068699727	0.004788038670352321
(-) TWIST1	0.15709974459031087	0.0	0.2623694433557099	0.015470980741521392	0.0	0.0	0.0	0.03744190508422154	0.013643015404181585
(-) TWISTNB	0.031050388017895933	0.027721686557092746	0.09437549752796041	0.039751730421921434	0.0	0.0	0.0	0.0	0.05156717961845816
(-) TWSG1	0.061093383020811624	0.16786052331668236	0.08011008974515804	0.0	0.0032152283996047777	0.18144460680600502	0.011503184872619157	0.0	0.0
(-) TXLNA	0.0	0.04442638136023589	0.0	0.0	0.0	0.0	0.0	0.09205869228681504	0.014769690588667502
(-) TXLNG	0.06678310319434527	0.0	0.0	0.15874322868807791	0.010911511852378944	0.0	0.030805807517729218	0.004629779034039007	0.0
(-) TXNDC5	0.0	0.13156756520322058	0.03590425623431418	0.0	0.01745771223885061	0.0	0.10846637487557456	0.011583406600085765	0.052158544064395046
(-) UBA5	0.09804221416656568	0.0	0.02488592628927391	0.03351125739509441	0.0	0.0	0.0	0.01095828241590336	0.009434557980370567
(-) UBA7	0.05624565728071206	0.16620633913280114	0.11068852656139493	0.016900335782431337	0.11391941301101348	0.012311703742521853	0.05182813026845182	0.0	0.0410788523049463
(-) UBAP2	0.06609863102933931	0.06825643890113596	0.0	0.024992080497906934	0.004788264597414062	0.14550940628077708	0.009763123246874837	0.017219107881795558	0.13636807571862167
(-) UBB	0.0	0.0	0.006470537535134677	0.009850453354573132	0.04852152396819259	0.023366958176374675	0.0012731180637399868	0.010518086473925735	0.0
(-) UBE2E2	0.11068264210665713	0.0	0.0	0.0	0.0	0.004224130381322137	0.28595706533031295	0.037603937821502675	0.08094683527415558
(-) UBE2R2	0.08604356590262507	0.09514709057280336	0.0	0.0	0.015126932414050104	0.13230202992735982	0.01609323352375598	0.0	0.036325010525624354
(-) UBE2T	0.01624535725985599	0.0	0.003394769393440182	0.1551320513998514	0.0	0.0	0.0	0.03479093910588241	0.0
(-) UBE2Z	0.09778479158088137	0.011044782943692799	0.0	0.05500975267832731	0.0	0.0	0.1823850118718357	0.0	0.0
(-) UBE3D	0.059133977157677334	0.0009187421620574164	0.02891316685361178	0.175404497829341	0.0	0.02050135947720823	0.013873737291773365	0.24754763502114183	0.027306631473475427
(-) UBLCP1	0.05627844184729163	0.030841605121659586	0.015798759373723225	0.141464855353371	0.016578042375800513	0.0	0.016421960662545868	0.0	0.055544115465532715
(-) UCHL1	0.06407408701055121	0.07527443873962278	0.0019026432947574716	0.12862272418792678	0.14265556154620976	0.0	0.11121942553294412	0.10081895300181763	0.0
(-) UCKL1	0.003593027026946294	0.020797490795418153	0.019984903963632027	0.07510407152669893	0.005388613591533956	0.0	0.0	0.00019941745404378366	0.1024120619442671
(-) UFSP2	0.04999859706802163	0.036001913511238375	0.012710675457976574	0.021616265703655723	0.0	0.0	0.0	0.0	0.017971894815340776
(-) UGGT1	0.039630994984490964	0.196657590531358	0.0007565080079289269	0.01419614776495264	0.0	0.001912952364240045	0.1256491205777174	0.042902204681503506	0.0846082330307023
(-) ULBP3	0.22824996106555115	0.08366956578938961	0.07891031970701631	0.085877957832616	0.011387511980240376	0.20343503017975129	0.11507812650755413	0.15236758951725488	0.0
(-) ULK2	0.3066675651084924	0.17833493628585123	0.0	0.0	0.2120378791072738	0.07395325143203894	0.0	0.2435960136532589	0.0
(-) UNC119	0.16315205117440357	0.03555654170463909	0.0	0.006588744976742769	0.0	0.004047614053075954	0.03178380920658055	0.0	0.01903976062166761
(-) USP24	0.05193706268649029	0.09557190304102672	0.048524699289540056	0.18894998268441326	0.0037862543973080547	0.012781266501907237	0.01719398752877334	0.23480761340642964	0.028399208321172018
(-) USP28	0.0	0.0319473568633456	0.0	0.03641741333775725	0.0670997202177672	0.018958460407311244	0.00042781454183974445	0.02819917482378799	0.0
(-) USP40	0.014156962690678742	0.0	0.0	0.0	0.0	0.0	0.2186429891859955	0.004297875345160526	0.0017520335707756987
(-) USP45	0.04106199628576367	0.04250998649320286	0.012631031299198106	0.1911472190464992	0.0	0.009058762352206814	0.010757936797928117	0.045347220832526694	0.014843937020719289
(-) VAMP5	0.09500016646425695	0.23120391864611284	0.011173304109731422	0.03297498743467536	0.08025178833422818	0.01533778899263466	0.25821616066011277	0.04933966642861068	0.0
(-) VANGL1	0.13799927548917368	0.0	0.00033550792503193183	0.03814314934982007	0.0	0.0	0.005615399363195587	0.0	0.10310623921494809
(-) VAPA	0.0	0.0	0.0915190888294719	0.05651760849260415	0.012152804853846615	0.1723676547785192	0.0	0.01166982071294278	0.0
(-) VASN	0.0	0.1382480746541998	0.07139133005584875	0.06204352877423798	0.1593124821209053	0.2288511665521943	0.041662542876688996	0.0	0.1467460572787176
(-) VAX2	0.12252431745672338	0.0	0.034388021596928206	0.04534167474659292	0.18624939014864783	0.010614384256155813	0.09263109027343859	0.08582346734382712	0.0
(-) VCAN	0.03294790869539279	0.3953903878747526	0.12369445745092951	0.027787176962557857	0.013014883018498099	0.13888328904119748	0.0	0.008200530277210329	0.08609259669902598
(-) VEGFC	0.0	0.24369016383013486	0.2549046108674776	0.13399990375892648	0.0	0.15734154170846282	0.0264827466614714	0.0	0.07039600760398779
(-) VIM	0.015292829769165095	0.23135606788082116	0.008573079915673132	0.0	0.0	0.0016651620544102111	0.0	0.0031297108008095454	0.0032062128287904273
(-) VOPP1	0.0	0.08868936919064248	0.09353171959020144	0.0	0.06244193420115985	0.16243298674922818	0.0	0.0	0.0
(-) VTA1	0.0	0.0	0.0	0.14297771955709287	0.02620574543547439	0.007267634902777518	0.0	0.04112548296739796	0.0
(-) VTI1A	0.016121897811048336	0.0	0.0	0.12439922456749054	0.0	0.03780654423534406	0.0	0.09702224306757196	0.004562555260113261
(-) VWA5A	0.3260348551269966	0.22521658107728254	0.1421415201568605	0.20509278070003206	0.24104297179412748	0.08333545440647941	0.305989395385476	0.0615931646203442	0.022564560827411477
(-) WASL	0.12659947944052563	0.004745398973660901	0.04569413814365112	0.0	0.030058910853128402	0.009050451209474432	0.0	0.0	0.007076222151694399
(-) WDR17	0.32107397786295927	0.42048779683752213	0.0	0.22231070382732948	0.0	0.3203324551954904	0.3573060090810737	0.10993833315137129	0.11705001166634058
(-) WDR31	0.3514196942527239	0.013784389837778995	0.0	0.038528231686763496	0.10618092541924984	0.08069758620864725	0.20592599463874445	0.0	0.07656455136131982
(-) WDR4	0.0	0.0	0.025202888282214217	0.07663278230888379	0.0	0.0	0.0	0.0650589296239995	0.07886641137337212
(-) WDR45B	0.0	0.010192101391037545	0.0	0.0	0.0	0.16169423037851066	0.022189624071370276	0.06330013371619342	0.0
(-) WDR62	0.0	0.0	0.0	0.16673294907439787	0.0	0.0	0.0	0.08040376507905933	0.03180135299043513
(-) WDR76	0.012156993612375258	0.0	0.0	0.1273456415469273	0.0	0.009664842756220175	0.0	0.013123449605658073	0.0
(-) WDR91	0.027329244672839953	0.14433968514298223	0.0	0.0007377727597545914	0.0371537857109079	0.0	0.0	0.033356960142882856	0.02788575596364499
(-) WIPF1	0.011311072504974696	0.3565823350571636	0.009157931163272093	0.0	0.010209869608180145	0.0	0.0017115215007636859	0.036487065349364974	0.0
(-) WRNIP1	0.0	0.10772016661186254	0.0014998682351167836	0.04703971195715796	0.06694906071873848	0.0	0.0	0.038897551609543224	0.0
(-) WTAP	0.0	0.0	0.0	0.1663427703152948	0.0	0.0016904560359675281	0.0	0.04161810094497375	0.0
(-) WTIP	0.0	0.09027675972755717	0.032117665269522706	0.008515070375253593	0.1975443207507157	0.16093632327040389	0.2653578975369334	0.01790197479347937	0.008111938410556015
(-) XKR8	0.02355123596782029	0.061505524021060805	0.0	0.0	0.031885535620813504	0.3394675356178885	0.09082858375143607	0.10579983657926309	0.0
(-) XPO6	0.0	0.11077287744188219	0.004838514478523949	0.012259821088366625	0.0	0.0	0.0	0.05137983172683949	0.0
(-) XRCC4	0.2988111684052321	0.026377841641371323	0.18306402568605182	0.24709205145932345	0.0	0.0	0.030565696679836454	0.09602161974626224	0.09075346732768817
(-) YAE1D1	0.011260001426421095	0.007654609696811349	0.10452193980943751	0.04747770254488571	0.04735518107959739	0.005579029906302031	0.0	0.0	0.005684479097756393
(-) YAF2	0.08825619628595473	0.0	0.0	0.06721734683275128	0.0	0.0021947639828713596	0.12152452552635241	0.0	0.0264595643508844
(-) YIPF2	0.06465175103209783	0.056526620450123286	0.014060362829614426	0.0	0.016648392801762137	0.007857718701960269	0.017522168321659943	0.0024337093106025862	0.07450142449491474
(-) YKT6	0.002753827090388041	0.06290558727407126	0.1183412617572965	0.0	0.03316150479694785	0.04082361762589911	0.0	0.0	0.007392288268210871
(-) YWHAH	0.006768890211164947	0.0	0.029856859884925573	0.06217469564455773	0.0	0.00030323814796040895	0.0	0.12302846118031362	0.0
(-) ZBTB10	0.2656065231767928	0.0	0.0	0.0	0.08640271179133371	0.0	0.018925911076563055	0.0	0.0
(-) ZBTB12	0.03915448060858766	0.18308641312569437	0.016517683466497023	0.15543782270287812	0.04934668640983444	0.0835054162902177	0.01051169784386176	0.09791973733334221	0.060069688691329004
(-) ZBTB24	0.0	0.021670904465157213	0.0	0.17232050355553724	0.0	0.0028976797345840804	0.0011087793430650088	0.03893901677571859	0.0323269728845622
(-) ZBTB8OS	0.003835135148128872	0.0	0.0	0.054456615935330056	0.0	0.0	0.0	0.14407374800711986	0.04499258456831856
(-) ZC2HC1A	0.0	0.0	0.129853651117297	0.04870580107323781	0.005482444895158872	0.018340126699443383	0.0	0.0	0.06612277130951803
(-) ZC3H6	0.12982988596660913	0.24340995889982933	0.11975778450141708	0.0	0.07327693690759647	0.01536208655089565	0.0020487560053012183	0.0	0.018085665199024017
(-) ZC3HAV1L	0.033949674807717635	0.006030710945490524	0.020620815400440435	0.005301501698205123	0.0	0.0	0.0	0.4844654958873163	0.038692482675999916
(-) ZC4H2	0.08328713946984106	0.3124027962978471	0.20191882307067133	0.0	0.0	0.2478558889016675	0.0410807799812839	0.0	0.08816996369785517
(-) ZCCHC24	0.0004605952497467902	0.2553458119649422	0.031110583277507865	0.006415475355562782	0.036304485411240595	0.0	0.0	0.0	0.017033268861549985
(-) ZDBF2	0.13771680228287084	0.0	0.0	0.016235482661621968	0.0013148420005850495	0.0	0.046980186553588876	0.0	0.18739020133298598
(-) ZDHHC1	0.40199063568543986	0.07760596026762444	0.09251778920346272	0.0	0.14420571248813188	0.13590456470413756	0.2479525829511233	0.0	0.044917544491761
(-) ZDHHC12	0.09107860809401304	0.0	0.0	0.04259040348389857	0.024754740150269176	0.0	0.004166530610985722	0.02187298599180553	0.0
(-) ZDHHC16	0.021992818901054423	0.0	0.007179137431982359	0.03305768575893877	0.0	0.0	0.0	0.06780792137783981	0.0068096485886690455
(-) ZDHHC2	0.008117995345161486	0.08332799673712418	0.014528336870069892	0.12898281703283546	0.0	0.11386318576040647	0.008830092956765359	0.0	0.0
(-) ZDHHC21	0.24671922917051187	0.0	0.0	0.010537694072454334	0.007527847880591148	0.0	0.0	0.0	0.005987616974068124
(-) ZDHHC3	0.05526570530090445	0.010540789513500222	0.0	0.0384283075097637	0.0	0.02290666419043478	0.02694775182983091	0.01758122273465958	0.0
(-) ZDHHC4	0.0	0.04720052197791325	0.03416518923195206	0.0	0.11823204110089808	0.06139325065475891	0.08789342546877257	0.014096998793639034	0.0
(-) ZDHHC6	0.03120236676464465	0.0	0.0	0.11155435465315232	0.0	0.0	0.0	0.10898158485733474	0.00406294450283766
(-) ZEB2	0.012245967199987284	0.3691817089530494	0.011057211219155878	0.0	0.0	0.0068218486809874905	0.0	0.011942984183983906	0.0
(-) ZFHX4	0.02729859503379077	0.3743011082099602	0.0	0.017100473893367208	0.0	0.059996376844637406	0.010807238750349201	0.038297530895043584	0.0
(-) ZFP14	0.08651418853918677	0.015277894303186731	0.010021866280773112	0.01669890424766826	0.18938603304945456	0.05008709146714676	0.009567800808933043	0.05612226976404745	0.03343577607276842
(-) ZFP28	0.05276642000489498	0.3899783970507664	0.037059456913950246	0.0	0.08976265691567854	0.3635978103845272	0.006432043400737542	0.013125280214972383	0.0037971141445899796
(-) ZFP36L1	0.0	0.0	0.0	0.011438593240581201	0.0	0.07013772639908014	0.04739417819647345	0.08233174574466064	0.005603153522994478
(-) ZFP69B	0.01709681671549087	0.10867855791923693	0.025699610356157542	0.07035234319824633	0.0	0.028576005861778685	0.006998647522957825	0.044763515728102075	0.04398222074050992
(-) ZFP82	0.05621000390478464	0.16543548379466277	0.00185109004647486	0.0	0.18516147485311113	0.0	0.0	0.3966123538777905	0.0
(-) ZFP90	0.0	0.026161447634536695	0.0	0.0	0.03219067293312248	0.03214167594592778	0.020139970787496787	0.0	0.16118018321215477
(-) ZFPM1	0.07540400840058623	0.02712518549779933	0.2206331834007425	0.019061499757335707	0.06855326801880535	0.06471637814128275	0.08680753481524242	0.0366387929658911	0.03614092657237913
(-) ZFYVE1	0.015687135625518014	0.0224860669872689	0.0	0.0	0.016024451476161706	0.017203925653649404	0.013183771828283305	0.022979769242832227	0.05805260645717937
(-) ZGLP1	0.16778149559857156	0.027951926425299953	0.0	0.010289760660183214	0.009700738714417545	0.03824913211299633	0.025551661591200137	0.07571414734212188	0.043232560771181955
(-) ZIC1	0.22880841394752002	0.467967230368421	0.0	0.07194078214328134	1.3334618214013025e-05	0.022732410780849616	0.04594652601512355	0.0	0.034445046692959856
(-) ZIK1	0.0	0.3409617918970079	0.044592147310117215	0.0	0.31867046145722516	0.009238382724793263	0.0017227541919606429	0.055108529240541326	0.0
(-) ZKSCAN3	0.04851233520539968	0.13552839478825132	0.021901815329913345	0.016052711639961914	0.08816094166573925	0.006864733638374437	0.0005055377269338151	0.02128379592661775	0.010585701932766702
(-) ZMAT5	0.028334822103592266	0.04389033599444935	0.016365941446248543	0.02618769797435062	0.0	0.0	0.0	0.06039630432637784	0.011804901461627474
(-) ZNF100	0.0	0.006041445967040513	0.006723017440703281	0.07282136411189252	0.12638953294121325	0.04083215488105538	0.0	0.0582210699612928	0.0
(-) ZNF140	0.040047287519170895	0.0	0.0	0.0	0.1622968607266282	0.2774862127126548	0.0027573148333540037	0.046828305503259435	0.018802402051033746
(-) ZNF141	0.06070164761488878	0.0	0.09060911773932656	0.0008324165712448946	0.3353275758717035	0.0	0.029265831508306143	0.38775750244395707	0.11131470355406338
(-) ZNF169	0.2470438016381611	0.021133078526518998	0.009696187985544216	0.023545680716418445	0.0257138205347837	0.020808095648502833	0.009925446418709348	0.021675624714152412	0.06712560483025064
(-) ZNF174	0.025180553752918618	0.008709262704200419	0.0	0.03959907911319691	0.04988000014194933	0.006203821227190937	0.01214376597468379	0.010047631099587447	0.007183553719580013
(-) ZNF181	0.01550037077475807	0.002619195863247233	0.0	0.0024446858587345846	0.03928023777338593	0.03324908191544891	0.0	0.09129113419578583	0.01798516396936423
(-) ZNF197	0.03473015494646797	0.16577683250808206	0.0	0.049244755992044864	0.0	0.004223373023235183	0.015454929218833142	0.0	0.0
(-) ZNF213	0.0006743515443916103	0.036497770610922756	0.0	0.0873721171458885	0.08423458713789568	0.0	0.0	0.03478814196741279	0.01994746842308612
(-) ZNF223	0.09158756181055658	0.031597402369554835	0.03986525745100557	0.05752602962594543	0.18470168339522378	0.06915003350528891	0.014130957200398	0.13258667645122102	0.07960584227240959
(-) ZNF227	0.0	0.01209897238620342	0.0	0.17840384518060864	0.0843981180505348	0.020758517031659277	0.0	0.022750038133948935	0.06985152190702312
(-) ZNF232	0.0	0.014395734106571283	0.0	0.0	0.0	0.12912851822361515	0.0	0.08829737182955877	0.0
(-) ZNF234	0.014243358997105824	0.024404832555397233	0.014721053735718305	0.02788095308963194	0.10165016781000709	0.03310635219892228	0.0	0.011701129466301422	0.05661788363951559
(-) ZNF253	0.0	0.2364694315076933	0.03235365975851435	0.01193386790610544	0.1157251308973575	0.1312945322510912	0.0006531716843545659	0.030444138658838674	0.03199266481787203
(-) ZNF254	0.013382181473367923	0.10193422415893609	0.020213102284005666	0.04745603216528841	0.20019307621474924	0.07023785656468709	0.0	0.0	0.010966997215362864
(-) ZNF256	0.04501764467791124	0.0	0.0	0.0	0.09187120712028153	0.16505939337651387	0.013751272097416323	0.020798634441992144	0.0
(-) ZNF275	0.0555028579853633	0.12761750527386106	0.0	0.0	0.0	0.15008174225118043	0.09766821732224339	0.0	0.0
(-) ZNF282	0.07393813050470124	0.08762678757502833	0.0	0.0	0.0	0.15462925627934596	0.014461830028583608	0.0	0.05126284867148645
(-) ZNF287	0.0	0.18173620507966792	0.0	0.0	0.06461429739158661	0.13095623166455414	0.05967109072297254	0.02273254759475666	0.0
(-) ZNF30	0.0	0.08937072456871836	0.0	0.059950571442966685	0.04058709968271806	0.00738797903062813	0.006524298280208311	0.09595655736183561	0.009344036502823668
(-) ZNF300	0.18226168283632543	0.29221734960171064	0.0	0.0	0.10942918585383485	0.04048478076942688	0.0	0.0002758287626440592	0.005225433248704764
(-) ZNF302	0.0234056028486344	0.0	0.03337758309064577	0.0	0.046762637792294864	0.05104820292753322	0.002534959226895223	0.060591191434719145	0.0
(-) ZNF32	0.002267042703358906	0.0034658473161652574	0.0	0.0	0.06200191392468916	0.0006932395984413806	0.0009787599336034268	0.09994687259733266	0.0
