	P0	P1	P2	P3	P4	P5
(-) ZNF558	0.0	0.04304209723225891	0.012917767238779913	0.0	0.31676713749605484	0.001642708763958189
(-) ZNF562	0.0007010735675389	0.0	0.0	0.006655775548526395	0.10673689412276141	0.032059038860473406
(-) ZNF563	0.04512212203470177	0.15850851916493497	0.06952669098568151	0.15789110184597305	0.2792980326771222	0.11738984479850345
(-) ZNF569	0.0	0.21156955447807707	0.0	0.044291293887333175	0.3545976015294694	0.0
(-) ZNF574	0.0777060085265367	0.0	0.021344881690794723	0.19227840004002555	0.0	0.18363775271923719
(-) ZNF583	0.10130043621085218	0.3084584103362189	0.11258073661571853	0.00025833854734585293	0.17342136404156316	0.00917231318422628
(-) ZNF584	0.006779202438852493	0.006900218065133662	0.04530751495485861	0.026336800136513964	0.0	0.09241049588377923
(-) ZNF585A	0.005184753443971128	0.12584978010521344	0.006141253438729556	0.02009071279595158	0.2973778639606497	0.023214679854859244
(-) ZNF585B	0.0	0.18450276537670657	0.0	0.0	0.48515621894917516	0.041509760437821557
(-) ZNF594	0.08042304119503844	0.03534176367418025	0.008699719968164637	0.01820873579302472	0.14066303049266662	0.0798155423657007
(-) ZNF597	0.1334801112888823	0.14194029203161562	0.0	0.05050273022874895	0.15538168535728378	0.0027390285486987146
(-) ZNF599	0.011069702777022239	0.13828746192439	0.014364676814224972	0.003694711725886061	0.2675381866526912	0.06113605687260196
(-) ZNF605	0.08277847603320806	0.00208665609028263	0.0	0.0	0.2568356685109839	0.0
(-) ZNF606	0.0	0.0062075450176112025	0.021945772326669562	0.08103631343523834	0.43429008943076625	0.0015580639656939813
(-) ZNF608	0.06722252792658412	0.28847083896713166	0.022349727098128106	0.0033912459939875027	0.2648161235618043	0.025540920061460425
(-) ZNF611	0.0	0.17983164385705283	0.033045256647529594	0.0	0.16457350575461854	0.0
(-) ZNF613	0.0	0.0	0.018821207664973527	0.0292354984488231	0.26914493464301564	0.0013545478419987789
(-) ZNF618	0.0	0.10247911381790088	0.1383665991313671	0.0	0.15854812124577508	0.34100875449484636
(-) ZNF629	0.0	0.1259403361209305	0.21962612988266428	0.021932426551545082	0.0	0.010500587284393565
(-) ZNF646	0.00012156785518576886	0.21462592345050577	0.053081397057929705	0.08264096427542182	0.019924572283500242	0.058874963281064736
(-) ZNF652	0.1073584306047597	0.0	0.0	0.009466356050298328	0.0011251711504170175	0.027344196646959723
(-) ZNF675	0.0	0.008563329254986847	0.012092580951698817	0.07196293235078374	0.18983787460290805	0.0
(-) ZNF681	0.05147912738902097	0.23489069087290448	0.2414162959027639	0.39577550840641074	0.4636817439081615	0.0
(-) ZNF682	0.0	0.41076590246957567	0.005739767448642688	0.025258006553553883	0.3022469828401567	0.0
(-) ZNF7	0.04465667154399785	0.01546524400631719	0.14976524638239966	0.05922196106382806	0.03077076659746287	0.11072314477664734
(-) ZNF701	0.005183922827754162	0.11104571544650992	0.1746559192128396	0.0	0.3450765887169531	0.0033877434180691317
(-) ZNF71	0.027759401323907654	0.33178415144960316	0.06944008976961179	0.0	0.05660540494303347	0.0
(-) ZNF710	0.0	0.07660824356912353	0.0	0.038899254001053304	0.05389109387783211	0.12119797646024881
(-) ZNF714	0.1419274744134815	0.0577086718042596	0.0	0.0647453596633278	0.09402473680684573	0.0
(-) ZNF718	0.08355376290285067	0.0	0.028955309818901303	0.16822915691367746	0.41034352255137513	0.0
(-) ZNF726	0.035986728669185356	0.26065811612746725	0.06462056804134457	0.15782705702249453	0.2781206912015025	0.009406304178743581
(-) ZNF736	0.0	0.2591094575006511	0.0	0.09970971978359178	0.3212693053640413	0.021299218507039388
(-) ZNF737	0.0752207726800019	0.39126400887935364	0.1522090721459039	0.1473409361922061	0.42869553645248015	0.06373197078074874
(-) ZNF764	0.016369797787631313	0.1336218246083116	0.008834519457755523	0.026632233374702136	0.0	0.0
(-) ZNF772	0.02683809100911912	0.1955484982163394	0.05397863598808117	0.011526547470670051	0.16825253796727468	0.0
(-) ZNF785	0.0	0.1433011599275079	0.1048722610461653	0.17471520066707588	0.04974198783478256	0.008042605244590866
(-) ZNF786	0.1427375655200599	0.0	0.00420094203959988	0.013450989057866772	0.010080078723237695	0.049423186210465896
(-) ZNF790	0.013317830415877634	0.20249036572103732	0.001104529841824003	0.05875909618469875	0.365907902798987	0.00646665016645531
(-) ZNF793	0.033290072999536215	0.22506925533508287	0.0	0.3010516654029443	0.5897407629329993	0.03615762221665134
(-) ZNF808	0.03298786645654246	0.0016297652013327565	0.013044302198616622	0.0845600877431418	0.2577305740438776	0.004243338066797976
(-) ZNF813	0.07115016086262234	0.016383241628075234	0.04955549629583166	0.0025402724529872043	0.4228060014145198	0.07667484413205457
(-) ZNF816	0.034638763382058325	0.021420350197242352	0.10265098165588173	0.006305537383573022	0.21875412583473933	0.0
(-) ZNF827	0.009576696900318794	0.2613356870604935	0.0	0.0	0.021853423850451494	0.012608362632314562
(-) ZNF829	0.0	0.39635955670025286	0.04155978061385661	0.11289820684558076	0.3633645865943183	0.0
(-) ZNF83	0.0	0.20735214771230773	0.03122006852794742	0.0	0.1703231214886731	0.0
(-) ZNF880	0.0	0.20447462641052613	0.139699713109833	0.07717049507914088	0.4698764550011474	0.0
(-) ZNF883	0.046190759867243344	0.30142212677373564	0.0	0.1999458947356734	0.21636665104253447	0.0
(-) ZNF888	0.07964811075791065	0.02288315511545172	0.2544770611182192	0.08497401470581027	0.3604996879059097	0.01773168145132557
(-) ZNF91	0.002097707929302607	0.09836595588025972	0.022093605417277073	0.03720205121123972	0.26500902108354596	0.0
(-) ZSCAN12	0.06270717323849741	0.08674523634429093	0.036025431619617874	0.05348728952942054	0.08818683100828506	0.01458181477896356
(-) ZSCAN16	0.19985429669671173	0.0	0.0	0.0	0.07253207397018892	0.030788519522883674
(-) ZSCAN20	0.043034239236026665	0.21063624782776716	0.039938586677783924	0.056903950801499036	0.013848081096281046	0.005728756350648896
(-) ZSCAN29	0.00892664336012625	0.0	0.09816195175042147	0.041519572598179746	0.047673217537417135	0.0
(-) ZUFSP	0.00632846970449489	0.014576970095179885	0.0	0.15613969736436673	0.0	0.0
(-) ZW10	0.0	0.0	0.0	0.11677534941398648	0.05288003778221684	0.0
(-) ZWINT	0.001173070830438583	0.0	0.0	0.1660285637807016	0.0	0.0
(+) AAAS	0.20019612787556867	0.1926419252810816	0.16606983828311553	0.03532929011806931	0.2518348454706101	0.11965332215165224
(+) AAED1	0.08374052792930184	0.029301635140866252	0.05235138214778165	0.1252824461640577	0.09217507004036991	0.11369002179918428
(+) AAGAB	0.0	0.10852757440617379	0.15818353993010434	0.0	0.0	0.0
(+) AAK1	0.038307745142390985	0.007630176443189931	0.005784941076890811	0.058724440756304966	0.03417550255907558	0.0
(+) AARS	0.07711727507373785	0.0	0.0304890016337917	0.028965092904114434	0.011376539640695026	0.020288185596493178
(+) AASDH	0.017494789905382873	0.0	0.015107105575835967	0.011575267181701042	0.0	0.02401339508634993
(+) ABCB7	0.0	0.0	0.12020666342370981	0.0	0.0	0.13218447014422136
(+) ABCC2	0.035560329729179656	0.12275678391624133	0.0	0.026833506736597595	0.09088143213640854	0.006236646503004919
(+) ABHD10	0.00989746190326524	0.11513780103357586	0.020399375900733863	0.020174880065830663	0.052089574219581	0.003932759331907097
(+) AC006460.2	0.0	0.08915688380339735	0.09416335213811698	0.03509391525500566	0.007568287891777924	0.0
(+) AC009120.6	0.05756827227875422	0.02554456441571272	0.0	0.0	0.051400616092337655	0.006234075390658959
(+) AC092620.2	0.009599723317139208	0.0	0.0	0.03222543693187535	0.0623845945545625	3.15723729010638e-05
(+) ACAD9	0.03103784773928724	0.03976633207911482	0.06261803383631835	0.0	0.10016277165090019	0.006820891621087971
(+) ACKR4	0.017120595856519424	0.0	0.0015240825579477054	0.02349371890164394	0.07034444504553267	0.006421584837207657
(+) ACLY	0.04874546159669107	0.0	0.0021967545431441316	0.015751570534827463	0.0950433761595751	0.0
(+) ACO2	0.0	0.09337984674907815	0.014935178894547204	0.026231725304264042	0.03421441669075669	0.07439629895091839
(+) ACOX1	0.0	0.0	0.25070227034262926	0.0	0.0	0.0
(+) ACVR2A	0.06388012350884396	0.0	0.1855740408274843	0.0	0.0	0.11412287789459531
(+) ADAMTSL4	0.05670209548773566	0.1554472041532416	0.0	0.006726688387524726	0.037419525095045834	0.0
(+) ADK	0.0	0.17329645176538283	0.0	0.0	0.0038952066082630524	0.0
(+) ADPRHL2	0.04795420276174754	0.0	0.03501666912541483	0.0	0.005617589287311897	0.0
(+) ADRM1	0.07141031328263289	0.12174302570946414	0.0	0.0	0.06886147460940845	0.014054737416061768
(+) AEBP2	0.0	0.011539990801882947	0.14819176422487076	0.012456479852983803	0.0	0.06198593655144533
(+) AEN	0.055978195058401646	0.022436055707961387	0.0	0.06505702548625136	0.2770281919593635	0.03465235832500852
(+) AGAP5	0.005503406906781617	0.11029654521821414	0.1269783925967582	0.0	0.0	0.025355406701928252
(+) AGFG1	0.03344678536325526	0.0	0.26417814114148613	0.011028662697140318	0.15425113137044855	0.0
(+) AGL	0.0224367215096306	0.057797068329739854	0.14478179672919633	0.006158978617469996	0.0	0.046770871506870176
(+) AGO1	0.050049723885773216	0.014341014455527192	0.15045860382518397	0.0	0.0	0.005834893298412827
(+) AGPAT5	0.04296162930991637	0.0	0.07214412497648633	0.0107315905268657	0.008632045220352071	0.0
(+) AGPS	0.014291444771364827	0.0	0.08240230903583555	0.02178446776981295	0.0017597457531758518	0.15248229142095626
(+) AGR2	0.05277741362637868	0.11783951250346282	0.04581780799583625	0.0571098253426374	0.0	0.0
(+) AHCYL1	0.01573456731915367	0.0	0.06101427884869083	0.009716454258641188	0.007502428625679481	0.14362877531446136
(+) AHCYL2	0.0	0.07004491592209745	0.11769282754500363	0.03245835065119856	0.0	0.0
(+) AKT2	0.06402207109423794	1.0497719888948584e-05	0.024570475466652003	0.0	0.0	0.002797677837065377
(+) ALDH1A1	0.049028501608123984	0.12655251357436142	0.16149564642171368	0.038667485085614954	0.06162941600964333	0.05309232021515857
(+) ALDH3A1	0.058097428842212716	0.09764826368442912	0.19101016160632261	0.024103045123298764	0.0	0.0
(+) ALG10B	0.018902045394306392	0.036279271876868295	0.0	0.0	0.12283542285713119	0.08174822946955398
(+) ALG3	0.028540311584020955	0.07518258667414761	0.011573596273912173	0.0021302835561893426	0.040850379856686776	0.0
(+) ANAPC10	0.002453484309890072	0.0	0.008704394505288425	0.007776192003364724	0.07114945813920487	0.09802999627474006
(+) ANAPC16	0.0	0.13822861323976718	0.017580048171439284	0.017336843279062538	0.006819406402055697	0.018821333526745608
(+) ANKRD27	0.03960032054774778	0.016002513698032548	0.04367432471571893	0.0	0.09893672953304003	0.0
(+) ANKRD36C	0.013452896908366796	0.0	0.0	0.04960062520945991	0.08150259991124464	0.01218415345789377
(+) ANKRD46	0.06399037021361242	0.1448898452029547	0.07429001479481007	0.02113465996243038	0.06420734984533435	0.0
(+) ANKRD50	0.060573865012537996	0.0	0.008145301353172986	0.009842664942234378	0.10024856153157452	0.019837455164457996
(+) ANO9	0.0563838421410387	0.22113419787772837	0.1016195763948165	0.0	0.0	0.026790341886270115
(+) ANXA7	0.008707183238398516	0.18055704365252415	0.0	0.006913360636763371	0.03886760993968025	0.0068408938624076494
(+) AP1AR	0.0281311420025589	0.06320984188284104	0.008355412254689953	0.0	0.04251698596831221	0.07184311147609984
(+) AP2A1	0.02823730586659966	0.0020804861451356963	0.012448066608702702	0.021888080362806914	0.030109456403225765	0.0
(+) AP3M1	0.0	0.12244220975886684	0.014673584569005345	0.004646702838806696	0.04231662700076117	0.0
(+) APH1A	0.0	0.0	0.08777016844561868	0.0	0.0	0.15710859520272236
(+) API5	0.026704607065525826	0.08525499189812077	0.0	0.0	0.022117542438479118	0.10691593436754052
(+) AQP11	0.014848050261110204	0.0	0.046492008883312064	0.022550425836058617	0.0	0.08145222089311974
(+) AQR	0.06226497479214201	0.06608491442738544	0.09594693538003415	0.0	0.0	0.09288146478205697
(+) ARHGAP30	0.02470039831532879	0.053019783543885826	0.011604163680055447	0.0	0.1035903486313283	0.011364865232039839
(+) ARHGAP9	0.06992098914974994	0.0	0.05544512002363107	0.08498741563025136	0.12809238383100355	0.1552735808426807
(+) ARL13B	0.03734042334708168	0.009942266521506371	0.13424012559548298	0.0	0.0	0.023935253775807477
(+) ARPC3	0.049941691387228246	0.09236915478680967	0.0	0.0027872256621613665	0.01627553113421484	0.01478789835343397
(+) ASB1	0.0	0.0	0.013356975735290183	0.005322509981819715	0.1816773899001297	0.016142944204974634
(+) ASNS	0.01872222222055374	0.0	0.0006081313825405311	0.0570858388676859	0.03355924665189054	0.06702655131733451
(+) ATF5	0.05581235060891138	0.015416467967493628	0.0	0.011229964707755112	0.031618336387807665	0.0
(+) ATG4A	0.0034847929612383116	0.04223681038199089	0.034976195067245426	0.049800305604009186	0.0	0.024528942024258427
(+) ATG4B	0.008076519571692269	0.003282678325457439	0.17995142537549022	0.0	0.0	0.0
(+) ATL3	0.14116725617850817	0.0	0.0	0.0	0.07801140295392114	0.0
(+) ATMIN	0.09043391500668371	0.0879899711895529	0.0	0.004049994148520711	0.00021591204525555252	0.018541276322998738
(+) ATN1	0.0618333720091724	0.0	0.05251800927987951	0.04182255768162243	0.0	0.0
(+) ATOX1	0.0	0.027443333620134014	0.0061966119874884975	0.013540424716490279	0.15159142118205496	0.006717544730643995
(+) ATP13A1	0.03874596651924357	0.0001614415302817301	0.08152347364315955	0.0032171661629967914	0.0075690834257161445	0.0
(+) ATP13A2	0.001479533904278148	0.00796959309705006	0.06039554161041156	0.024889154059097945	0.010608938981559969	0.09825016992159255
(+) ATP1A1	0.0	0.020248193905321052	0.06871511152732211	0.04270740352848263	0.04202179984517994	0.00625648150435862
(+) ATP1B3	0.0	0.13688661453262768	0.13623822823702944	0.0	0.02928193661466248	0.0
(+) ATP2A1	0.005229221003958562	0.0	0.14806919081403716	0.033979531809799686	0.04302197877730999	0.0
(+) ATP2C2	0.04709515390062378	0.1944132597349759	0.0	0.0	0.007957867380199548	0.0
(+) ATXN1L	0.07363634242283217	0.04045048479804135	0.031278179934724606	0.003053906227157394	0.0	0.0
(+) ATXN2	0.07368706796289333	0.0019085301855158597	0.03682591981740431	0.0	0.021065699145870604	0.0015238349360398018
(+) ATXN7L3B	0.06696348517714625	0.021807873494662115	0.028505546986897737	0.010874664835924634	0.10247425532870097	0.0
(+) AVEN	0.05881140175841993	0.0	0.015136062940512621	0.0007944521496863702	0.018363821107393045	0.07486439508401135
(+) AZIN1	0.058736452485019706	0.011653483734623207	0.006565975916089747	0.0	0.02720304234796133	0.06732188786102734
(+) BAG3	0.0025906158713611795	0.06381261551632832	0.0	0.06427041396308293	0.028635590592568722	0.0035621247272738673
(+) BAG5	0.06896119641350289	0.046719389056330184	0.0936661494632698	0.0	0.03199379428453564	0.0
(+) BAK1	0.011658718239219604	0.11716130410634908	0.007639968191260249	0.0	0.0	0.07739176578897987
(+) BCAS1	0.0	0.08804562762918455	0.04175401086959166	0.07223020604661329	0.0010025042796473632	0.06561591584174689
(+) BICD2	0.001782548275617397	0.1219797678366317	0.05442595959076097	0.004198250862458227	0.0032221591764880894	0.0
(+) BNIP1	0.013574067891459311	0.0	0.0	0.0	0.1357337133572921	0.011134447283171135
(+) BOD1L1	0.04286316228385125	0.012010479437604478	0.0	0.006769036399576014	0.051865213401965995	0.0
(+) BRCC3	0.016593534176512468	0.1146915564811766	0.017355905695346622	0.0	0.0	0.027453733064817087
(+) BRD9	0.09318076753690438	0.002146395668681193	0.010952802185485068	0.0	0.008881830565213312	0.0
(+) BRF2	0.06846269773201351	0.0	0.019284607607854512	0.0	0.0032301073205959915	0.0
(+) BSDC1	0.05691644261272626	0.0	0.13843119670689055	0.06625328613106507	0.0	0.0
(+) BTBD3	0.08284663844513189	0.02637270174242428	0.21577979508493847	0.11221649359178186	0.00859042403548017	0.18454632605009522
(+) BTF3	0.006811613833586255	0.10044957943810458	0.0	0.016861845501699814	0.11449727153729794	0.03861179686891119
(+) BYSL	0.06516124273123651	0.05159657449296145	0.0	0.0	0.0010057791333768042	0.016330847409602813
(+) C12orf76	0.0	0.017722907780001008	0.05720616371924592	0.027861777321219992	0.05720042978847493	0.0
(+) C15orf48	0.043705427558932634	0.17205313620979942	0.0	0.04174691125387863	0.009425522245058037	0.0061535275432821335
(+) C16orf70	0.08748229390470287	0.08960348867506227	0.007363347255857613	0.0	0.006669242689158845	0.0
(+) C17orf51	0.022078108929608875	0.0006997541324513795	0.01394470409685575	0.0040141411606003635	0.14135268609725876	0.026447683946215043
(+) C1GALT1C1	0.024584000756779908	0.007285962020151	0.03121497616928846	0.061843934072093626	0.0	0.010871922955559296
(+) C1orf116	0.0	0.2209493715541473	0.0	0.0	0.06138539300311095	0.010758127551523703
(+) C1orf122	0.04102860815445975	0.0	0.08258695139704172	0.037501146608176786	0.0	0.0
(+) C2	0.17256077624450966	0.08529083306101762	0.07504512759682708	0.10729000160464869	0.0	0.011955621806289883
(+) C21orf33	0.03261656691940209	0.013123319456701973	0.03936546450827746	0.06683696843604099	0.0	0.011147042358966498
(+) C2orf49	0.0011580253061320319	0.06166487311754567	0.07794832660019003	0.0039021810618424264	0.0017285870321002122	0.0
(+) C2orf69	0.03747321733080047	0.0	0.0	0.007657705790149589	0.1886131363910223	0.001515100789155345
(+) C5orf51	0.05284938820507921	0.0020911216312877986	0.006830238684379112	0.004170100714623825	0.0	0.015433989795457244
(+) C6orf223	0.048965288828836016	0.08374467117733067	0.14002322750046478	0.003121138908818986	0.09618112623903807	0.0
(+) C8orf58	0.04752324903427702	0.04431629873172978	0.0	0.046491362619353556	0.0	0.0
(+) C9orf16	0.006267186372956019	0.11728612465784653	0.024042592015916648	0.01676189807991863	0.0	0.0
(+) C9orf78	0.025459461686983133	0.2121869096505105	0.05326676257303623	0.07013596882849377	0.057117007196804716	0.0
(+) C9orf85	0.006050654235865418	0.11997108856788646	0.04417072931685472	0.0283605005908046	0.013077521791241244	0.007514181793492319
(+) CA5B	0.031334155403552374	0.0	0.007811612336680896	0.01532676667645934	0.04357372184360302	0.10164014476774547
(+) CACNA2D2	0.039674678794934456	0.14589010795343624	0.0428368572826887	0.03280384817205437	0.0	0.0
(+) CALB1	0.0	0.02625220566462969	0.22305628240989764	0.0	0.0	0.009356829157904702
(+) CALM2	0.0	0.10156014004709399	0.006333203987876174	0.01110015750806887	0.10088244237665679	0.03421094579272255
(+) CAMLG	0.011300487608881058	0.02965345506887475	0.0007899267667529339	0.07755562791440745	0.002511682097900448	0.0
(+) CAP1	0.02859246427115267	0.0	0.0	0.0	0.0	0.13900396114533137
(+) CAPN15	0.08689285274192221	0.0	0.0	0.0	0.0988530597669156	0.007902583999190875
(+) CAPRIN1	0.04622784188589086	0.0	0.0807495938704613	0.0	0.04034350333803981	0.14633348203308094
(+) CAPS	0.0	0.0	0.1437515449412239	0.09666649939958245	0.005415238223997466	0.0
(+) CARS	0.030607635969388137	0.004675657216101544	0.0	0.03650544763033079	0.0007485019944493	0.0
