	P0	P1	P2	P3	P4	P5	P6	P7
(-) ZNF785	0.0	0.018936458270546106	0.12562349443593102	0.16635482630626258	0.04420980324707064	0.0	0.0	0.1402667972263912
(-) ZNF786	0.16427067522410635	0.0032405699433318033	0.04327907634660892	0.00837723337459817	0.017453811237792004	0.0	0.0012671242798670762	0.005704694198791332
(-) ZNF790	0.01581019933311068	0.04643251469867512	0.0	0.03581957251464837	0.2851498492620023	0.3103377938145963	0.0012880510186165177	0.1495868378027611
(-) ZNF793	0.04300782979557129	0.043264921266725626	0.0	0.23811700727180077	0.4567883939634494	0.5777550660317722	0.05350697117187845	0.16372231230460726
(-) ZNF808	0.032973092335877266	0.012732846504231326	0.025629942962789413	0.07361537640410015	0.26491728237382506	0.04295983626060399	0.0	0.0068528676571309325
(-) ZNF813	0.0760083766924816	0.02056991737758315	0.0915179547525074	0.0	0.4482830342041095	0.0741120761643523	0.02416886614855722	0.029985928654427008
(-) ZNF816	0.042405748258286836	0.033828011741736164	0.10012075547479724	0.0	0.17018802900909802	0.2348644888227289	0.0	0.0
(-) ZNF827	0.015143873473645883	0.21159955970939387	0.0	0.0	0.04161635408530716	0.0	0.008216447347489305	0.06598053785759489
(-) ZNF829	0.0	0.25561711414564015	0.0036851043833123517	0.09562990065982964	0.3099649358787584	0.28589682585696113	0.0	0.1515557074736846
(-) ZNF83	0.0	0.23295327251011783	0.0	0.0	0.14122146971957114	0.20598362924199798	0.0	0.0
(-) ZNF880	0.0	0.2687506478624107	0.11161250417388566	0.07615530490509335	0.5033678998671914	0.06509538868827201	0.0	0.0
(-) ZNF883	0.04595978922354352	0.19193049620214744	0.0	0.18077807598855294	0.18187154509302153	0.15688425551248664	0.008296823821240765	0.13130539339801336
(-) ZNF888	0.09838452752484753	0.05042343451896096	0.2673447538172507	0.056813981434250406	0.28746678365331046	0.3907188941708286	0.0	0.0
(-) ZNF91	0.013624328193156163	0.10720139905346773	0.006861156077207844	0.019684711792352223	0.22080941142777832	0.255354183316209	0.0005900692572097316	0.0
(-) ZSCAN12	0.07857779273187034	0.11818597954240363	0.011679009514864055	0.053790833687411804	0.09468035441698415	0.013051702540683429	0.0288208632639794	0.0
(-) ZSCAN16	0.22318300386009363	0.0	0.0	0.0	0.07968399209316723	0.0	0.03719448164562351	0.0
(-) ZSCAN20	0.029996292010965986	0.1569240252551689	0.03897932697214088	0.054499433459821334	0.024033584115111417	0.024587687257435733	0.004742234042142433	0.07644036180549496
(-) ZSCAN29	0.00949789416798316	0.0	0.10764631954937326	0.04027919113699443	0.049125248321629095	0.0	0.0	0.005523356340492559
(-) ZUFSP	0.0	0.0	0.0	0.14270975199837113	0.0	0.01671574858278146	0.003824389361743681	0.021022142263339847
(-) ZW10	0.0	0.0	0.0	0.10449777955883688	0.04877442974592212	0.049101043666531376	0.0	0.0
(-) ZWINT	0.0	0.0	0.0	0.15816328324455226	0.0	0.0	0.0	0.0
(+) AAAS	0.18094585771713675	0.08638832269614775	0.20425183616981674	0.027177752831732054	0.23927999587154972	0.17713993349740476	0.08971451242883505	0.15933869099862302
(+) AAED1	0.08807172443365045	0.003382195034594514	0.04300757391034485	0.12112868750164175	0.09688723033348881	0.0	0.1522052616007077	0.046275166404132886
(+) AAGAB	0.00035243113213857076	0.13317817903475335	0.1606699162255391	0.0	0.016975911504396365	0.0	0.0	0.0
(+) AAK1	0.0322495406205004	0.0	0.0040448808871566535	0.057803720936430304	0.03702833412775377	0.0	0.0	0.02039452980365307
(+) AARS	0.07838316905735332	0.0	0.05530801905778261	0.024971721455929893	0.01142763154988668	0.018427755138397516	0.0	0.010711169881246664
(+) AASDH	0.021668308471076383	0.0	0.04087158679602158	0.008930556774198916	0.0	0.0	0.0014435957756090674	0.0008076214561624141
(+) ABCB7	0.0	0.0	0.22394196980361325	0.0	0.007832436788863115	0.0	0.040246587277857446	0.02070348529965533
(+) ABCC2	0.03750438787775202	0.006935543391441256	0.0	0.01685659424698251	0.04679786264649941	0.1413229888686652	0.0	0.10739410787503018
(+) ABHD10	0.02179845970628052	0.14209294399461217	0.004146377194385951	0.01970094180846741	0.06990394585599088	0.0	0.00046960466734800665	0.0
(+) AC006460.2	0.0	0.11902739338217934	0.07476923730050221	0.03901842701206698	0.019485538893942306	0.0	0.0	0.0
(+) AC009120.6	0.04835103920370293	0.0	0.0011211089780326987	0.0	0.056440191080818956	0.0	0.0	0.04130847641472957
(+) AC092620.2	0.010659463362868125	0.0	0.0009227619464427737	0.029065670622809726	0.06285488222623606	0.0006070566381974178	0.0	0.007797087681476894
(+) ACAD9	0.030711217618370062	0.04630916649909696	0.05795253401554534	0.0	0.10292459836173655	0.04363727472276127	0.008012623993684086	0.008616468325596852
(+) ACKR4	0.02500270744524969	0.0	0.0	0.01571349989612969	0.054632845890119026	0.059892883354216046	0.0075811841912475425	0.0
(+) ACLY	0.053973046768380585	0.005146352966474252	0.0	0.014810741259362754	0.09642851165676641	0.0006952332707528542	0.0	0.006041662813720608
(+) ACO2	0.0	0.09539954630364172	0.0	0.021070021125155616	0.0	0.16292351921726256	0.10102153336977192	0.0
(+) ACOX1	0.0	0.002237286098667329	0.27922647836140096	0.0	0.0	0.0	0.0	0.0
(+) ACVR2A	0.08398434467817589	0.0	0.2817801582801642	0.0	0.0	0.0	0.037667775308047644	0.0
(+) ADAMTSL4	0.02214785176676552	0.0	0.0	0.006560941010311347	0.026172681490105043	0.023021883945640278	0.0	0.17306618434416815
(+) ADK	0.0	0.1449055971428655	0.0	0.0	0.014668574695436308	0.0014958467269721551	0.0002047450538563858	0.03492447632828832
(+) ADPRHL2	0.04784994315186109	0.0	0.03656256626709248	0.0	0.005111919425759867	0.02860803875438295	0.0	0.0006975660830629434
(+) ADRM1	0.06999526204650992	0.004351071902496018	0.0	0.0	0.04325811730710959	0.06760976270323359	0.0044113721080486865	0.12052696014657478
(+) AEBP2	0.0	0.041602571544656894	0.18950827035808174	0.014542422675238992	0.0009438425004475251	0.0	0.020677147854146878	0.0
(+) AEN	0.06831737982185947	0.006939384658306109	0.0034353003094829866	0.050258088379917305	0.2775862471059218	0.08156854671656237	0.006030383289356581	0.03409639236511942
(+) AGAP5	0.017556367438497433	0.14545672247444863	0.13354115259621507	0.0	0.0038800508814397046	0.0	0.010626851303621895	0.0
(+) AGFG1	0.0063018503361734575	0.0	0.3058683202381673	0.01255920762042538	0.17474567686981288	0.006273337481846097	0.0	0.036686725663203856
(+) AGL	0.021994235770892247	0.08003619379182204	0.14403092532562398	0.00895662582862812	0.0	0.043989603814699386	0.06447057581564761	0.0
(+) AGO1	0.03348207159339938	0.0026898735974395143	0.17715713684557644	0.0	0.0	0.019857482939511194	0.0	0.03234925053652165
(+) AGPAT5	0.04219974796150613	0.0	0.07263196516519128	0.010185594758903755	0.006511369711246131	0.02032686721393746	0.0	0.004980204196298779
(+) AGPS	0.024167724405869697	0.0	0.17098703351152633	0.01769267926461841	0.01902960013417696	0.0	0.08208683198830272	0.0008419908530899022
(+) AGR2	0.06732573228653661	0.1364401166262642	0.028247371829695368	0.054849124804971984	0.0	0.02286612236919478	0.0	0.0
(+) AHCYL1	0.02282364412162918	0.0	0.1465754175157262	0.003347231047819655	0.020426988802837682	0.014134251285590878	0.07048191153390239	0.0062214340032854245
(+) AHCYL2	0.0	0.10014671907527757	0.11272626057036371	0.03674769642132366	0.0	0.0	0.0	0.0
(+) AKT2	0.061242358414735014	0.0	0.031400235059783725	0.0	0.0	0.0	0.0	0.012348274518140889
(+) ALDH1A1	0.07775145323223288	0.151950802753646	0.18804391331797046	0.022493253375448274	0.026561830978583764	0.20653202086574401	0.002403650726706931	0.0
(+) ALDH3A1	0.07528997958413501	0.14640635468518925	0.17483515817283557	0.029134598623425368	0.0	0.0	0.0	0.0
(+) ALG10B	0.0034082760011779367	0.0	0.05170966092482185	0.0	0.14281621102870487	0.0	0.02295863898500872	0.06414944774904523
(+) ALG3	0.02515960005800764	0.00019625432153750285	0.0054011341306711615	0.0	0.0	0.14391310315520098	0.0	0.0648550657336844
(+) ANAPC10	0.006398903800295454	0.0	0.07422747481620542	0.0016753575899505118	0.08565121910059484	0.0	0.03799890562341183	0.006322557405508888
(+) ANAPC16	0.003518010531883323	0.14314327992834228	0.003482901790586157	0.019232247458215848	0.01720634013123251	0.012075761717219325	0.022302554488177712	0.004519303357811353
(+) ANKRD27	0.03642415952624062	0.0	0.0318074786016651	0.0	0.03446489723572774	0.2461239001751416	0.0	0.00971771430488412
(+) ANKRD36C	0.015461831338723737	0.0011949738733404056	0.0	0.04561766676205043	0.09549457343088172	0.0	0.003636645026827403	0.0
(+) ANKRD46	0.06594587660830911	0.03819253972846302	0.06733212807203555	0.009211451044900319	0.012054538348522754	0.20208196363196582	0.0	0.10198803567152329
(+) ANKRD50	0.056756730505623534	0.0	0.025521063985165807	0.008537277968835794	0.11535375790866322	0.0	0.0009065897731074127	0.012670553516108898
(+) ANO9	0.06790248532209187	0.1521482381244786	0.11458150982142482	0.0	0.0	0.022506343619282453	0.0013254054760770998	0.08656623364013412
(+) ANXA7	0.018386091217518056	0.14578218593229542	0.0	0.006019515329799991	0.049389265510443814	0.002562022036262949	0.0047718157291060746	0.04441426854711279
(+) AP1AR	0.025785651080630717	0.0026524519817106885	0.02225739672728721	0.0	0.021109540749183683	0.10204438586114072	0.06118811899044483	0.057065186390102794
(+) AP2A1	0.02869092798498023	0.0	0.013512278965829155	0.021431157591110528	0.029128290549048187	0.0	0.0	0.0077122905817566065
(+) AP3M1	0.0	0.14178162264462219	0.0	0.0065100876671984826	0.05609493699403707	0.0065326619241622575	0.0023100416578940588	0.0
(+) APH1A	0.0	0.0	0.1289608924463036	0.0	0.0	0.0029032162731312964	0.15610821559671298	0.01958290622256078
(+) API5	0.03527218037969111	0.004237635350916544	0.05188194191993114	0.0	0.03256376623236997	0.0	0.036455690524018605	0.08937019759905207
(+) AQP11	0.017662544750950263	0.0	0.12075924884606694	0.014266734542700448	0.0	0.017152552187595944	0.013418970705020709	0.015453355868860987
(+) AQR	0.08127195787699956	0.09453478560153264	0.15651024394048946	0.0	0.0	0.0	0.027809197293080044	0.0
(+) ARHGAP30	0.0261276319605741	0.06957864989036275	0.009490555865701038	0.0	0.1255188142402226	0.0	0.0005848948870696024	0.0018030974748563494
(+) ARHGAP9	0.06675017220504602	0.0022029137105062774	0.0855841326242383	0.07797996625447057	0.1428309411530701	0.04954399232124562	0.1490841066591163	0.008663909226138529
(+) ARL13B	0.035129833125043954	0.003038800316705735	0.13891767575952044	0.0	0.0	0.024551953997935694	0.03605230993453954	0.016515576526264952
(+) ARPC3	0.015737425084471724	0.0	0.0	0.005497554225174454	0.02105834157082087	0.0	0.010166152082808494	0.11647655981409105
(+) ASB1	0.0	0.0	0.03318853618015685	0.0030396775508526085	0.19733220402467067	0.0028648536711382987	0.0	0.0
(+) ASNS	0.022497246543179417	0.0	0.04257274156079108	0.05091061009072055	0.0393945053540671	0.0	0.0351258672056891	0.0036088250686267895
(+) ATF5	0.05667366762251346	0.0017428845493956213	0.0	0.010850350022174335	0.03184963777131165	0.0	0.0	0.020663226490480722
(+) ATG4A	0.0131046009700328	0.05325425367686346	0.052256036358878856	0.04500614574532714	0.0036473566131814046	0.0	0.004851808972493925	0.0
(+) ATG4B	0.0	0.0	0.19961472027821484	0.00010421713298751513	0.001549405671297327	0.0062493794312561725	0.0	0.022334906745558554
(+) ATL3	0.1560629443400051	0.0	0.0	0.0	0.09119627386468533	0.0	0.0	0.0
(+) ATMIN	0.06644467932251803	0.0	0.02487960289280985	0.003768777856933066	0.0023121784789215814	0.0	0.0	0.11178655770071859
(+) ATN1	0.06107899412107592	0.0	0.05145817914162982	0.04273640832296983	0.0	0.002917871971347048	0.0	0.00717831390142165
(+) ATOX1	0.0	0.0019674498444992067	0.003937656861545632	0.0	0.09733755120686755	0.2282721978616825	0.0	0.014859054948271794
(+) ATP13A1	0.035566764856073345	0.000572189053992863	0.08707698788528649	0.00373168863988991	0.0033790932619155467	0.03158672743919912	0.0	0.0059136526533899334
(+) ATP13A2	0.0	0.009416690225542437	0.05347500906792425	0.023776997934608746	0.0	0.08659337209622087	0.12643272331035868	0.001424559986587104
(+) ATP1A1	0.0	0.002044096557569398	0.07870076772676672	0.028214191502722134	0.0	0.2065538041566925	0.0	0.002152024220694178
(+) ATP1B3	0.004122831380171995	0.14915140753826653	0.11733406487084452	0.0	0.005139157626393278	0.1436987904901167	0.0	0.0
(+) ATP2A1	0.0	0.009065661027093927	0.15537769476944557	0.0365711118423699	0.05690163520978575	0.0	0.0	0.0
(+) ATP2C2	0.05975689836365238	0.14069827433196277	0.0	0.0	0.016710742031184025	0.0	0.0	0.06199016463586617
(+) ATXN1L	0.04306010276178341	0.0	0.047098826224952026	0.006622088697591768	0.0	0.0	0.0	0.06463343035414586
(+) ATXN2	0.0710510571175167	0.0	0.04662394212894232	0.0	0.02715154589063649	0.0	0.0	0.0152717045593243
(+) ATXN7L3B	0.03147946078419802	0.0	0.04045719201470107	0.012773161473885169	0.11583341136840065	0.0	0.0	0.060158823708459715
(+) AVEN	0.06456212948002935	0.0	0.07999213567525963	0.0	0.01951908711806737	0.006077537629540538	0.01059275853940732	0.011381747634712102
(+) AZIN1	0.0582931547286704	0.0	0.012368521041904444	0.0	0.02275753704001661	0.015779424392127865	0.06937477951212483	0.02607156968656655
(+) BAG3	0.006255236122455485	0.04217265247397894	0.0	0.059056503134151166	0.034604890950453694	0.0	0.0	0.028533920536682855
(+) BAG5	0.08087378258980105	0.08151466732640185	0.09152103530180204	0.0	0.047605205985348016	0.0	0.0	0.0
(+) BAK1	0.0157005663069766	0.13966412059476896	0.0	0.0	0.0	0.025403575696067025	0.11492169460105855	0.0
(+) BCAS1	0.0	0.09431908704291968	0.010317472116986949	0.05742897930720124	0.0	0.174176989149133	0.10275576196475261	0.0
(+) BICD2	0.01193606755955181	0.13852992508915057	0.03794574423889269	0.005255891486206307	0.010120348129427468	0.018229430128834004	0.0013193309423858363	0.0
(+) BNIP1	0.01085641119386655	0.0	0.0	0.0	0.15045502706701513	0.0	0.005317632459130449	0.006202369875992299
(+) BOD1L1	0.03825228791213677	0.0	0.0	0.00708151392064627	0.05174807242560078	0.0	0.0	0.024587696115722174
(+) BRCC3	0.0337327281152101	0.14001320079171872	0.012361180275656565	0.0	0.0001186825404292636	0.0	0.014495113737723993	0.0
(+) BRD9	0.09223456389298783	0.0	0.011113234208415292	0.0	0.006819888089483211	0.0	0.0	0.0194682201730379
(+) BRF2	0.06919463670131697	0.0	0.020627162240234833	0.0	0.000590966171519796	0.0054524702402782375	0.0	0.004331645995292581
(+) BSDC1	0.05768963822515029	0.0	0.15714920761959061	0.06568744166310973	0.0	0.007708005870917329	0.0	0.0
(+) BTBD3	0.07770886370215355	0.005503287296675503	0.26717441088271526	0.10286657092584482	0.0	0.13150789142419908	0.1686118782589259	0.04533226340753893
(+) BTF3	0.01238213726556361	0.1168043077095372	0.006475617449864484	0.014589524634213884	0.14392182608632534	0.0	0.01238116694938859	0.008598560499866075
(+) BYSL	0.07183151346445944	0.0024151179484822806	0.0	0.0	0.0	0.012979784020949611	0.014253448741955582	0.050639172289387135
(+) C12orf76	0.0	0.0	0.05119082128265715	0.013605716353450117	0.0	0.24370428335032326	0.0	0.0
(+) C15orf48	0.003109197297709513	0.0	0.011391371864545294	0.039990034502343404	0.006197746305814159	0.0	0.0	0.19097734584106377
(+) C16orf70	0.09865402877232847	0.10713587831431395	0.0	0.0	0.01843150072958654	0.01433931805862923	0.0	0.0
(+) C17orf51	0.011942639907041992	0.0	0.03209392195693228	0.0029312142556231074	0.1600802354461636	0.0	0.008948412220750624	0.0230817320304202
(+) C1GALT1C1	0.027301757194479415	0.003168414590771371	0.0515738701128709	0.05643226198385439	0.0	0.0	0.0	0.00862988785300413
(+) C1orf116	0.0	0.148454808070501	0.0	0.0	0.07852100756234116	0.0	0.0	0.08488015558160066
(+) C1orf122	0.04176422282706035	0.0	0.08211465206897336	0.03735037391463837	0.0	0.024344692479853335	0.0	0.0
(+) C2	0.1972295460899803	0.10647815663598453	0.0499446068488242	0.09910946222748546	0.0	0.05625036925031757	0.028036190051333787	0.0
(+) C21orf33	0.03654505142573925	0.01089410178558846	0.04963145378189665	0.06019339068735214	0.0	0.026869361440586867	0.002222812295588194	0.003130586855885372
(+) C2orf49	0.0	0.053322034154733584	0.07751669669921217	0.003031861320235216	0.0	0.05346284882583304	0.0	0.011029803884992138
(+) C2orf69	0.03741169584905078	0.0	0.0	0.0032316215150837305	0.18704437828190573	0.05111369699407372	0.00036633970999269677	0.010905218049508857
(+) C5orf51	0.05448397323346642	0.0021860948582806596	0.004650750778757739	0.005376519720693722	0.0	0.0	0.0214801014654154	0.005358808716445836
(+) C6orf223	0.05449831658470522	0.11822876149342493	0.13427218270403896	0.004279890705167984	0.1094693777624498	0.0235422169911205	0.0	0.0
(+) C8orf58	0.014923202474532	0.0	0.0	0.04528885774554193	0.0	0.00935459037935295	0.0	0.06914086619231981
(+) C9orf16	0.017727256129117887	0.1407213557224941	0.003354318799608226	0.019292035452144907	0.0	0.0	0.0	0.0
(+) C9orf78	0.03042123534626883	0.13727831968287868	0.040709047312040725	0.06858929391227316	0.06739488162444182	0.004313574750613516	0.0	0.08648141684685648
(+) C9orf85	0.019788429892720408	0.14014175221507044	0.028528303776512224	0.026739785562244118	0.018024693440871445	0.03213976452437479	0.006744086880610202	0.0
(+) CA5B	0.024348198845799317	0.0	0.0	0.0200900453411392	0.046242161951316654	0.011423112313252083	0.14889419207057464	0.0
(+) CACNA2D2	0.013242655213384998	0.10630272346349132	0.038476422705389174	0.037967614487785704	0.006548714248850523	0.0	0.0	0.06662544900684766
(+) CALB1	0.0	0.012538471137004651	0.2576045507658594	0.0	0.0	0.0	0.0	0.02840498953872283
(+) CALM2	0.0	0.009260959126782141	0.024692446734632584	0.006197004097528432	0.10564831044422078	0.0006432155208069562	0.008472469097763283	0.10189384208339403
(+) CAMLG	0.01447419474235565	0.032812850236721224	0.0	0.07342647144356035	0.008698548340050703	0.0	0.0	0.0013289306081599914
(+) CAP1	0.032006511209599915	7.435541364486465e-05	0.008196674168383603	0.0	0.0	0.0	0.15326848560814993	0.0
(+) CAPN15	0.08765787889341776	0.0	0.0	0.0	0.11866596004938683	0.0	0.0017241828765854606	0.002514888787101771
(+) CAPRIN1	0.056785216049443706	0.0	0.18554647167108035	0.0	0.06494336746300859	0.0	0.042756836581463585	0.01093090463521252
(+) CAPS	0.0	0.0	0.15861949126036137	0.08962180106472381	0.0	0.03362711741465654	0.0	0.0
(+) CARS	0.031575971523197875	0.00048337698232669605	0.0	0.03395587786617219	0.0	0.011197882670318987	0.0	0.0033940217803394125
