	P0	P1	P2	P3	P4
(+) CYP3A5	0.0787295024607641	0.07941090522754565	0.23787872906872592	0.1867384459075681	0.13615895179912174
(+) CYTH1	0.009664848539382043	0.0510982516895764	0.17842424169800544	0.02470323515673218	0.0011922029976691652
(+) DAGLB	0.2774965536459951	0.11391942443618754	0.10889433095721568	0.048579868949077516	0.05887827599394158
(+) DAP3	0.01678638621282142	0.15533958053414407	0.0051234845460155064	0.02696952660654802	0.030257415902859058
(+) DBT	0.017521660971495122	0.05614825342824321	0.09884377628866191	0.0	0.0
(+) DCAF17	0.04989526077056332	0.0	0.0012525847782083666	0.08557756287098237	0.14332621689929895
(+) DCT	0.003113566924070093	0.02032284755174193	0.01605381737730685	0.03344138559522107	0.16591189043538299
(+) DCTN2	0.04033121252229485	0.0	0.051764389217326484	0.0	0.0033661008327864044
(+) DDB1	0.12363252737633958	0.0	0.07597312159924978	0.0	0.15106351018354924
(+) DDHD2	0.03811064854457996	0.0	0.021474579343750255	0.021929093596524573	0.03827089432571548
(+) DDIT3	0.08291642556270071	0.012404734600997683	0.06749678275235371	0.005995754850043493	0.0
(+) DDT	0.055638694802029404	0.14173722408515138	0.050364285114675424	0.003777362767432396	0.010119962552480958
(+) DDX19A	0.08331730987826047	0.02009945669502986	0.09960906889501424	0.03373398135489598	0.0
(+) DDX23	0.02657877069089414	0.0	0.1542001740429095	0.0	0.010341502369202893
(+) DDX51	0.04539995981562324	0.0	0.20431015146582035	0.0	0.09132102939893844
(+) DDX52	0.022514515514262777	0.044817212543771266	0.1835025120584743	0.0	0.06625669430396343
(+) DDX58	0.08432242525447209	0.0	0.0246773246448343	0.01665089012676534	0.0
(+) DDX59	0.0	0.1054776587313632	0.11910987529524153	0.006914180272027144	0.003024190155318063
(+) DDX60	0.1083968208151347	0.0	0.017054926680455048	0.009555105564517356	0.0
(+) DEF6	0.00595591453802464	0.2592695037095396	0.005461663910033909	0.0	0.004815327517525537
(+) DENR	0.11188105898049491	0.10822330701746619	0.0054071970217529994	0.0	0.12710113466041567
(+) DERL1	0.047450337090465776	0.11183093045167702	0.050174531979613864	0.0	0.0
(+) DGKZ	0.002821609450194595	0.0	0.0	0.0	0.17157328771481653
(+) DHRS7B	0.001827909932994082	0.16338456008164792	0.0673884126180712	0.0	0.0
(+) DIABLO	0.03501747188612963	0.005424174967813387	0.23971377937767233	0.0	0.0
(+) DLG2	0.02202457662030676	0.0	0.10381019337555093	0.0	0.05710877156603151
(+) DLK2	0.0220464597305346	0.2547488648211586	0.01309366689133401	0.003565751702878525	0.0
(+) DNAH10	0.0	0.0	0.059059907150480644	0.09825519079060314	0.10823302717683353
(+) DNAH14	0.01490029757211724	0.2708356344189734	0.08816810173536396	0.059607333507673645	0.04546582651464996
(+) DNAJA2	0.0552017514154346	0.08054219721039171	0.013967581473990938	0.002843273377461463	0.0028092597264371463
(+) DNAJA4	0.06333589133151112	0.1771533093146544	0.003695009551791487	0.017053403112364	0.0
(+) DNAJC16	0.0071055329969435185	0.0	0.15378933028307626	0.004198277031503619	0.014952941703047392
(+) DNMBP	0.0	0.0	0.0350758492636988	0.03800065176108447	0.10975160578291814
(+) DNMT3B	0.08792592008423332	0.0989673214685463	0.0	0.0	0.0
(+) DPH6	0.035593418820807146	0.05278938989989523	0.05006117297831219	0.005356448577684616	0.009999867638477659
(+) DPY19L4	0.09506140318197882	0.0	0.0322680537846431	0.011067095579129643	0.0024781485257134002
(+) DPY30	0.0	0.2111073344490297	0.0	0.0	0.012783679783564799
(+) DRAM2	0.03202448910850482	0.0814628957912044	0.1250292223212791	0.0	0.03933417945787704
(+) DSC3	0.014477237149224973	0.2684240078218624	0.0	0.0	0.0
(+) DSP	0.14151925116239347	0.3073805914029245	0.19101170659420094	0.06126930368625333	0.03508330474507323
(+) DTX3L	0.0581245353620405	0.004721762265251906	0.07291548649262311	0.0009951833545787535	0.006036524826649055
(+) DUSP11	0.02654750963480983	0.3019463636279652	0.00842755505287568	0.009486569267015188	0.006983669334957831
(+) DUSP14	0.0	0.1046933624390126	0.0014654725149466077	0.018025537621091214	0.045309416601067784
(+) DUSP16	0.011932827012571274	0.059047515615655105	0.19773195281782635	0.0	0.0
(+) E2F2	0.06908170738159061	0.033172468925236176	0.13181551340124112	0.0	0.0
(+) EAPP	0.014598664444380778	0.12956924229146666	0.16028768562959284	0.0	0.0
(+) EBAG9	0.04893473805385051	0.1314080717915909	0.013495712925913584	0.0	0.029163333298583713
(+) ECI2	0.04797596640654292	0.0	0.07557950472753677	0.0	0.1338703342794752
(+) EDC3	0.053915760213701334	0.03661059607732536	0.04269688489824529	0.0	0.000871039533262479
(+) EEA1	0.05736685934706862	0.0	0.03418822228740876	0.048469894472568206	0.06520218883980711
(+) EFCAB11	0.0	0.1867483559158416	0.0	0.0	0.110370591616965
(+) EFHC1	0.0	0.0	0.15730020068804734	0.03401606627165124	0.07358794513988992
(+) EHF	0.0	0.11481991011263505	0.24718381672744144	0.017919955420073786	0.0
(+) EHMT1	0.0	0.10461123567001965	0.16445039685511223	0.021307362371759335	0.0
(+) EHMT2	0.11134094284136838	0.0017159747344060925	0.0748978837605867	0.0	0.0
(+) EIF2A	0.00753301506932344	0.13549751238882168	0.0	0.0	0.042246854376215594
(+) EIF2AK2	0.09630565639548105	0.006974022373997439	0.03313696644998676	0.0006349414870502581	0.0
(+) EIF2B2	0.040071970911586395	0.0	0.049400309786748496	0.0	0.1256969242079747
(+) EIF3H	0.03114961648036483	0.2211804346118201	0.0500306242425887	0.0	0.02894248936782255
(+) EIF3K	0.05745080544157388	0.14901021043715226	0.0169904776313239	0.0	0.013175773220090049
(+) EIF4EBP1	0.040920949399368405	0.01791451061447059	0.038868377639870784	0.0	0.14509126322944343
(+) EIF4G1	0.04181923444944894	0.0006324251579664213	0.05288627685113064	0.0	0.058133562358619766
(+) EIF4G2	0.0852326388518886	0.0	0.0	0.006125182644832563	0.07996599592258936
(+) ELAC2	0.008339462216005953	0.12270286577390224	0.07885462030741143	0.0	8.739362326731567e-05
(+) ELF3	0.04457523755075629	0.23868489877530466	0.31298521250931083	0.04004970365375007	0.0
(+) ELMO3	0.0	0.25919685992918823	0.0	0.0	0.0
(+) EMB	0.07440123065283795	0.20912448631619687	0.035282711430619895	0.03097725425628158	0.2299771169927869
(+) EMC3	0.0	0.0	0.00802695734746493	0.05101322755502676	0.04666237860517446
(+) EMD	0.0839115678770799	0.007729202027808597	0.023258345698517993	0.0	0.0
(+) EML3	0.05327373665106935	0.01222304946149525	0.016535861367966927	0.0326346187341806	0.00209467843808987
(+) ENSA	0.046581261651241365	0.01984881272465347	0.08851119954453075	0.0	0.0
(+) ENTPD6	0.04153148503651367	0.035915952253565406	0.06046794934603296	0.0340266512226151	0.05788111156556022
(+) EPCAM	0.0	0.2488406897066008	0.0	0.0	0.0
(+) EPN3	0.0	0.24084858146502272	0.015363531247017687	0.002602804046199598	0.0
(+) ERBB3	0.0	0.3093071726799061	0.040086648787312586	0.08626064165482787	0.06663923608638346
(+) ERCC1	0.015202285701911981	0.0689458164764143	0.0	0.0014374710991354367	0.09071740718661513
(+) ERCC3	0.013960898559975921	0.05635098001910647	0.12823376946531287	0.010334290190726441	0.031529129046817796
(+) ERCC6L2	0.09777729821681991	0.0	0.17940005948932242	0.0017771852315766154	0.0
(+) EREG	0.19325666902170716	0.10674302075196715	0.018920619949794906	0.03431819112784475	0.12956472690509668
(+) ERH	0.08830763825584036	0.013845552376080693	0.013044075070641151	0.0	0.06909897771566445
(+) ERI3	0.04791386910308732	0.048818528898847094	0.02924085783816453	0.05148939700043589	0.0
(+) ESRP1	0.0038526438968478605	0.2850049876521691	0.14012878853587776	0.06002131148872185	0.04782659356508799
(+) ESRP2	0.0	0.30070302699918616	0.0	0.0	0.0
(+) ETF1	0.07876258657259515	0.0420988647613953	0.009108962319779016	0.02393162321505044	0.09137609688087134
(+) EVPL	0.0	0.2929707992437298	0.06770031213772006	0.0	0.0
(+) EXOC1	0.021995868194130474	0.0	0.016248707371042545	0.009730593801924719	0.0
(+) EXOSC10	0.027285568396619192	0.0	0.15855560275087927	0.0	0.011235653143233678
(+) EXTL3	0.04756440030896105	0.0	0.13697796938254203	0.031008497931975968	0.013423118472790001
(+) EYS	0.023297244183304838	0.0	0.02945740943835599	0.014940729137891686	0.01714487531397619
(+) EZH1	0.0	0.0	0.16952160329719074	0.0	0.0
(+) FABP3	0.08015709479202296	0.0	0.0	0.09012008729175333	0.0678077887728787
(+) FAHD2A	0.037518572780604095	0.014568509713666	0.03733059072518617	0.0032950505785126726	0.13814118268691655
(+) FAM109B	0.20800964569298216	0.0	0.008836553754207123	0.06501722663534645	0.0
(+) FAM118A	0.052358042557069065	0.11529454657458207	0.06213731462361995	0.0	0.04945613429665721
(+) FAM120A	0.006116682305262239	0.05873746702304176	0.16515657156761346	0.0	0.0
(+) FAM133B	0.11241774047289016	0.0	0.0	0.0	0.0
(+) FAM136A	0.042483740995015964	0.1146960489420246	0.19630613914635373	0.0	0.1273632019853297
(+) FAM168A	0.00031052550912256813	0.0	0.10663621186199326	0.018285151734056846	0.0
(+) FAM19A2	0.04803639850508488	0.0	0.025026831409116556	0.037248535672635696	0.15195742283315009
(+) FAM49B	0.07294002651139041	0.1763244062776885	0.10699503795571651	0.0	0.0
(+) FAM50A	0.10950898590693939	0.009524917443651474	0.0	0.0	0.0
(+) FAM83A	0.015334042665766523	0.306441515762929	0.0	0.0	0.0
(+) FAM83H	0.027082243725933743	0.32808924179053073	0.09226398786300667	0.022493564304017256	0.016791955914545992
(+) FAM91A1	0.06673290968512012	0.06509184323534599	0.0147161941811259	0.0	0.0011214517334689085
(+) FAM98B	0.04475462806583007	0.0	0.12040199249038076	0.0	0.0
(+) FAN1	0.07012594333952578	0.0025552027610075104	0.08370890708437473	0.0166121706389968	0.0
(+) FANCC	0.0203190797782807	0.00760403568740934	0.2151156934114305	0.0	0.0
(+) FAR1	0.11372904102799351	0.08325691484430137	0.0551613081748919	0.02829015902709622	0.170926080690964
(+) FAT2	0.0	0.134236574413605	0.057372947013000275	0.06429431324311263	0.07134158386995859
(+) FBL	0.07506458475011146	0.05988541391621625	0.017268028551092697	0.0	0.05922083579609115
(+) FBLN2	0.0607674689438333	0.04085302544593764	0.0	0.011157517899507556	0.09218886623863606
(+) FBRSL1	0.27042154247273914	0.18626238178664595	0.2655963191107704	0.0645922107876249	0.2079468124586346
(+) FBXL13	0.042297095936610664	0.0	0.0	0.065744239059383	0.08091264617599953
(+) FBXL6	0.06504393331240246	0.10605819693323815	0.04217332632485237	0.004020694313386635	0.00673397023550111
(+) FBXO34	0.04970343583259848	0.19270890489328815	0.11601330476948889	0.0	0.0
(+) FBXO46	0.06159878472597642	0.1422603894107007	0.0784350581611552	0.0	0.0
(+) FBXO7	0.0038020915751251026	0.02578222389057513	0.10409062718472481	0.07078228337718466	0.06520445113001398
(+) FEM1B	0.04897397452029238	0.03347799651217926	0.070402388398545	0.05018262877157835	0.0
(+) FER	0.0	0.0	0.015707842056862903	0.10634570293922237	0.023863591622069403
(+) FERMT3	0.010698475106522477	0.0176090090773821	0.0	0.031191005074918638	0.14078404528959498
(+) FGD3	0.0	0.1731654956486236	0.14305432436513937	0.0	0.0897695957724425
(+) FHAD1	0.03981948246132126	0.0	0.03142802641846671	0.038336685740427784	0.16359820631534366
(+) FKBP2	0.07150421769697603	0.0	0.020567590623279394	0.0	0.0
(+) FMR1	0.05120639329542811	0.076787419865044	0.1046715487920122	0.0	0.0
(+) FNIP1	0.0476625631411581	0.006895068930596106	0.0	0.02847090514293493	0.029305292716478512
(+) FNTA	0.07448677503396159	0.0	0.02295735544997623	0.02801597071661811	0.014098169480986618
(+) FOPNL	0.08207532256077858	0.0	0.020642073098507747	0.0	0.027989935357882974
(+) FOXJ2	0.09117009822479052	0.01259733536391037	0.047040121099740165	0.0	0.014617085198032719
(+) FRS2	0.0553049038850361	0.0462571620218697	0.0	0.02700511971084949	0.0
(+) FXN	0.0	0.16774414932751824	0.09483305168592793	0.05364909460845288	0.14652524511072235
(+) FXYD3	0.0	0.2300128618655302	0.0	0.07184473945145169	0.02748139360915894
(+) G3BP1	0.01786327827622633	0.01416835550769302	0.00790249570450249	0.01212585931678453	0.16362379522399975
(+) GALNT14	0.022693689508799054	0.14450501494120385	0.0	0.009437068174068598	0.11142613661659037
(+) GAPDHS	0.0	0.03208233988559541	0.02121294795395807	0.0016686694926994268	0.06427640739961302
(+) GAR1	0.051982465946340844	0.13831437377505323	0.024530721055935296	0.0	0.05241488897674964
(+) GCLC	0.057787653086830836	0.13986352578516498	0.0	0.006602572888853986	0.0
(+) GCSH	0.04709390028989721	0.16174156468920595	0.0	0.0	0.015700094628272397
(+) GID4	0.020267000662317302	0.15906604693523502	0.026627549020556612	0.0	0.0
(+) GLE1	0.0	0.23020133840599466	0.005018892587680261	0.03072975685863323	0.01683615675426673
(+) GMCL1	0.08903201853451127	0.046556828053181246	0.09131275453267972	0.014178162273506153	0.0
(+) GMEB1	0.012603380200456014	0.0	0.16875902529842626	0.0	0.040565301503171385
(+) GMEB2	0.1447897905940637	0.029886733359028986	0.0	0.0	0.005320023598456379
(+) GMFG	0.186862424532326	0.0	0.02540628041882943	0.0	0.05632895739689189
(+) GMIP	0.04875857154266937	0.01684507494927083	0.04329480190544909	0.03932419212084666	0.020313076482307655
(+) GNAS	0.10453163593118599	0.04815911084678319	0.0	0.010946904304076265	0.0
(+) GOLGA7	0.04662736168687567	0.0	0.08402949734390477	0.0	0.0
(+) GOLGA8B	0.007868447496606609	0.006491657719099213	0.07766675736233278	0.03782702301808453	0.0
(+) GOLIM4	0.02277103891465657	0.0	0.17567430005666626	0.005521727317259748	0.023968365289542742
(+) GOT2	0.03608342651695139	0.13979764952812915	0.05651936154704492	0.0015824756314111992	0.03845212632027698
(+) GPAM	0.10775593737117536	0.0	0.08808058264873997	0.0	0.00016119044938823048
(+) GPATCH2L	0.07202471890039934	0.0	0.07643196567751447	0.009847373645776099	0.07731789198959169
(+) GPBP1L1	0.022296511777424227	0.013467414623643271	0.08468100197146487	0.00026432995063313433	0.011656181338985811
(+) GPM6B	0.03773752310754481	0.0	0.5088322703009308	0.17367122603175641	0.0
(+) GPR180	0.043676238559088996	0.07492457621313892	0.05750562611800906	0.0	0.050839106829625225
(+) GPSM1	0.0	0.0	0.0	0.05651912850661783	0.08174494486633038
(+) GRB2	0.04295335235187024	0.0	0.03240358065004919	0.007280475868661367	0.029304808312392547
(+) GRB7	0.0	0.23953256125761435	0.09154978905337724	0.008878529621174858	0.012481903987764682
(+) GREM1	0.03448072769941474	0.0	0.09834150899018326	0.08437678799770965	0.11005789388585298
(+) GRHL2	0.0	0.25543053290946033	0.005016278310557787	0.0	0.0
(+) GRIP2	0.04626387867850142	0.0	0.1803011793457654	0.0013475903524926738	0.027903703516618437
(+) GRPEL1	0.01812816306999126	0.047332840147811854	0.020397346069881746	0.0064422383747046235	0.1773034327270824
(+) GRSF1	0.013140571502814048	0.02415580842384253	0.07537190444724765	0.034058439192272076	0.07272952162279848
(+) GSPT1	0.07412101423738321	0.0	0.0	0.0	0.0358523465762422
(+) GSTP1	0.029091901837732668	0.15694648185304755	0.07473973923513992	0.007505237381450576	0.041999896241815285
(+) GTF2F2	0.01933924183996527	0.021700370001424902	0.14444115014096875	0.002468352777145644	0.04043576629931936
(+) GTF2H3	0.07704710823419934	0.0	0.053760696200904325	0.0	0.08561375329153076
(+) GTF3C5	0.0	0.1267584395611203	0.06601787293408207	0.0	0.0
(+) GTPBP2	0.06256568672839931	0.007798865450684536	0.04742721854937478	0.024057943062617413	0.008317414503780119
(+) GTPBP8	0.0	0.14010442934425293	0.01564204876297986	0.0	0.014120018426062995
(+) H3F3A	0.11447262278177894	0.07281462434966117	0.18935697197265133	0.029989321386796178	0.0
(+) H3F3B	0.016898055318971962	0.0005640879976007735	0.018260687773794106	0.027797798662236063	0.02054554809672466
(+) HACL1	0.01089651549070738	0.18787707917141888	0.032680361793708035	0.0025950883374529668	0.0035237684438914367
(+) HADHB	0.0	0.14584042442340964	0.10651395482237018	0.02979202068274004	0.036294597922291436
(+) HCLS1	0.06769073196717752	0.0	0.0	0.09232753702579498	0.24220854053424523
(+) HDAC4	0.04212918698269315	0.0	0.15593832705297095	0.0011521933252294802	0.0
(+) HEATR3	0.07315816701500873	0.0	0.03359938082091348	0.023014704927587764	0.013649335918161207
(+) HEATR5A	0.0	0.0	0.2974700831436006	0.0	0.0
(+) HELZ2	0.12100754415790772	0.0	0.020399111444151078	0.014340750196659974	0.0
(+) HERPUD1	0.04299138413486715	0.048149535970466985	0.06094009709033618	0.07246243377023921	0.0
(+) HIC2	0.05360807479052152	0.18425653211270956	0.1076481171310394	0.0	0.0
(+) HILPDA	0.02024664377117785	0.031804927806476736	0.0	0.10803176616624179	0.015436649774929532
(+) HMBOX1	0.10630127965248945	0.0	0.09894619705079866	0.011299041748401137	0.023539723177219286
(+) HMG20B	0.030645008314902775	0.06740097500944338	0.035531008456755414	0.08596616711778997	0.11431239776937549
(+) HMGCL	0.027753347952850015	0.003349874227548211	0.02435138672500234	0.05444317258673358	0.0023298628402114115
(+) HNRNPA0	0.026300493871595547	0.1305677949901231	0.028220100012866588	0.008504370509493358	0.0002252485207552534
(+) HNRNPA1P48	0.017395996394814494	0.006081522219067326	0.023100265335934927	0.0	0.14663192747060316
(+) HP1BP3	0.011799400246809744	0.0	0.1640908620460738	0.0	0.0
(+) HPGD	0.11294231310643466	0.14564411080971518	0.023138430153381843	0.00447149950639557	0.010196890495238246
(+) HPS5	0.029404170224683213	0.1279406880183274	0.0	0.08756912168481785	0.04175659146500574
(+) HS6ST1	0.24978257130341397	0.03731409177405052	0.3612326831719619	0.07274569220174906	0.0
(+) HSD17B1	0.0	0.12526290050052233	0.1151433534217315	0.00959215740609986	0.0
(+) HSD17B11	0.09135770929208795	0.1614656049059982	0.11828104965551824	0.022708808023768505	0.1297967428969513
(+) HSP90AB1	0.06472541224012272	0.13119519378284392	0.0	0.0	0.0568392468934227
(+) HSP90B1	0.08564551847276572	0.0	0.011472932547792391	0.022410053309478584	0.0
(+) HSPA5	0.009797442453175183	3.549311460668434e-05	0.05986577486249038	0.03231553336426666	0.0
(+) HTATSF1	0.06992163506418232	0.05070980097349921	0.18034730463218587	0.0	0.0
(+) HYOU1	0.10881662192811577	0.0	0.007195337061698338	0.049956311995678834	0.0
(+) IARS2	0.0	0.1275062357163744	0.004868523741442059	0.02357673919244722	0.003914936523411871
(+) IFI27	0.13252608803595445	0.012765839091063425	0.19165753027450397	0.03481748237461596	0.013154774198984647
(+) IFI6	0.0865537031657005	0.000129654719885281	0.052958923950571724	0.010338523049175548	0.0
(+) IFIT1	0.11261082009820599	0.0037937940965267715	0.052927319295803944	0.009682914751899646	0.0
(+) IFIT2	0.1145667989820441	0.1125248083309545	0.045636391875319336	0.028035968988267324	0.0
(+) IFIT3	0.11143269258816038	0.0	0.025460143052353855	0.01738190186449875	0.0
(+) IL17RB	0.0	0.02608236362765228	0.19591582611908048	0.055276743865954346	0.001086494798368743
(+) IL17RE	0.0	0.23050667637718192	0.006803969449753003	0.03596448619943444	0.0006472895825102089
