	P0	P1	P2	P3
(+) CCND2	0.11990215438723631	0.19660027594363838	0.15718396978991758	0.04475032191638589
(+) CCNG1	0.01602797185264717	0.006517066426681357	0.005405460841435931	0.0656592098681859
(+) CCNYL1	0.01888859349572263	0.1719861585485835	0.003647776872349846	0.0
(+) CD40	0.13232189165121142	0.12075381476864448	0.01354345830335444	0.09945449133116457
(+) CD53	0.10697601076490909	0.0	0.0	0.07669474731792261
(+) CDC42SE1	0.019615025547509993	0.010530922480951197	0.07450344136944959	0.008307871734661647
(+) CDH1	0.0	0.1896554378670438	0.07340045338043824	0.021540369094606323
(+) CDH3	0.0	0.2192914175241238	0.10303737068058566	0.04033518637047747
(+) CDK2AP2	0.0218642703107896	0.0	0.10325317183774518	0.00711249935830164
(+) CDK4	0.13004298646087878	0.013524331688532062	0.08729009996891698	0.0
(+) CDK5R1	0.032330725143346645	0.026774774879075862	0.12732233473366628	0.0
(+) CDK5RAP2	0.0	0.020043578283305875	0.1434096462766876	0.056409975216669524
(+) CDK6	0.02927106930989494	0.0	0.02668987252917954	0.0756690853545548
(+) CDKN2A	0.06389207012895201	0.16276292880313906	0.38875655395662495	0.003158781083466345
(+) CDV3	0.0314464137246008	0.0816864551974533	0.007445163027929728	0.003679755763991826
(+) CEBPG	0.0037795989567514367	0.014799929343591244	0.10106323860359008	0.019634976521891195
(+) CENPT	0.0802286016129775	0.0015421894149126425	0.042424972226097486	0.005701680142321509
(+) CEP170	0.03772967322200306	0.0	0.0	0.04931483221018548
(+) CERS5	0.0	0.005553616588573794	0.07854937189460916	0.0568027438933807
(+) CFL2	0.14392609318753388	0.0	0.03805657497080426	0.0
(+) CHCHD3	0.06903226112901577	0.028885791527957044	0.036921297442123614	0.0071704457431124805
(+) CHD1L	0.0052422657430847685	0.011107765030206844	0.10585653032246098	0.0
(+) CHIC2	0.01139418089458414	0.0	0.0923917238266983	0.020994946711023674
(+) CHKA	0.0	0.009684831271907397	0.1649723153711966	0.0
(+) CHM	0.012161682608401603	0.009314166925881103	0.05312726535941961	0.026755777937868958
(+) CHMP5	0.0	0.053038691378434956	0.10113275465329764	0.038894196336610606
(+) CHRM5	0.017528349304152226	0.0	0.07426737457398086	0.01656961374568949
(+) CHRNB1	0.014642138948159461	0.09424898833942118	0.0314035892380599	0.017490131843379362
(+) CHTF8	0.12230675614708962	0.0	0.006989633235241656	0.0
(+) CLASP1	0.0	0.001925816725043615	0.12400840575238496	0.0
(+) CLASRP	0.0066607513935883255	0.027508090826451902	0.04909004132547283	0.014274112052145736
(+) CLDN3	0.0	0.21729731982281658	0.20824210215409153	0.010993242274052399
(+) CLDN4	0.0	0.19921500780920742	0.02927084490372272	0.0
(+) CLDN7	0.0022472284983113444	0.20278775327301574	0.05549980103046405	0.0
(+) CLOCK	0.011535391041449534	0.0	0.020315715290150835	0.009118603831987183
(+) CMTR2	0.026916123194050026	0.093631222007393	0.008564784731405905	0.0017544586843645633
(+) CNBP	0.13739011297367362	0.11230277168345085	0.0	0.0
(+) CNEP1R1	0.03808254232420304	0.0	0.026022984167386923	0.045574548103713204
(+) CNOT3	0.02168637934301329	0.07807990040680403	0.03458682826564429	0.01668232074383405
(+) COA4	0.09100131537910325	0.0	0.09816480361051262	0.0
(+) COL4A3BP	0.0	0.016623793797232046	0.12945983304501693	0.02275349597683923
(+) COMMD5	0.02783837579053673	0.0016845789798879186	0.053402249696600276	0.009891181149825472
(+) COMTD1	0.03723133042326136	0.14977040158122532	0.08067517216996734	0.0
(+) COPS3	0.001364268201925765	0.11066195050226872	0.03238100689807507	0.0
(+) COX10	0.014777198246280971	0.12198882956044037	0.035093324238452274	0.0
(+) COX18	0.0	0.0	0.03515289742357132	0.04660453188520553
(+) COX4I1	0.01450363276089845	0.131237815584659	0.03574120650566068	0.0012718153168219755
(+) COX5A	0.024346145589990615	0.1239976580870813	0.0487830376687462	0.009974505808812161
(+) COX5B	0.015298014645023214	0.14808463205504543	0.03492587763409861	0.02967299806347265
(+) COX6A1	0.0	0.12849194515515874	0.0922699476948038	0.004736924227478072
(+) COX6B1	0.011058032263655539	0.1241764724764347	0.04021211112942121	0.040800402072388935
(+) CPOX	0.0762259386278357	0.0	0.027171768628260068	0.022249827242709734
(+) CRELD2	0.04365543728766427	0.0	0.03994999152645933	0.0337549953692871
(+) CRK	0.08032080495706659	0.012549245357381634	0.027644044383409734	0.0
(+) CRKL	0.0	0.10150202766176573	0.07285936514169858	0.0
(+) CRYZL1	0.059153964179304123	0.0	0.033089248204113735	0.1314616237227743
(+) CSNK1A1	0.0	0.09992901011796383	0.0	0.09410675290089376
(+) CSNK2B	0.041661654403970225	0.0	0.03867631709339014	0.0
(+) CSTB	0.07935581888613731	0.09989448326898798	0.0	0.0016148605799426502
(+) CTC1	0.01021161959967991	0.21920745480591847	0.29897671103211987	0.02575797472799126
(+) CTH	0.032874342078124036	0.013288798205973553	0.012325304612985744	0.07208345875075854
(+) CTSK	0.16347774470636536	0.007284544882777058	0.0	0.031786255032318335
(+) CTSZ	0.11378357077315564	0.17752310503465943	0.32281799675329287	0.22133370968300467
(+) CTTN	0.11206474363264317	0.0	0.009226185006677079	0.0
(+) CTTNBP2NL	0.0	0.020927887448007675	0.1532063973755839	0.010314441785346693
(+) CTU2	0.13133670778494502	0.006177706665323839	0.0	0.010064464193120515
(+) CUEDC1	0.0	0.0	0.12346346556536439	0.04812995297882835
(+) CUL3	0.030741754790521277	0.0	0.010951484109514055	0.029554403294079858
(+) CUL4B	0.004907468348641762	0.004712431037222905	0.03512052237610894	0.07413998762776515
(+) CWC15	0.07679116542119459	0.018741501094583505	0.014892085091050436	0.0
(+) CYB561A3	0.02886513931502947	0.011148429488289828	0.03342407470582324	0.029386809866967425
(+) CYBA	0.2610303588664519	0.15160556563568864	0.04175598274546534	0.05167527978928118
(+) CYP20A1	0.11208914725366269	0.0	0.0	0.0013771213966406618
(+) CYP3A5	0.1102420338936096	0.07276062914021825	0.1724984672203175	0.21325752451928298
(+) CYTH1	0.0	0.04848257624643695	0.11934701376220083	0.027142054521704644
(+) DAGLB	0.1821976475605177	0.08358288474564052	0.17249288465300608	0.06527464736458206
(+) DAP3	0.023425049322400252	0.11829903090975016	0.014758264390819368	0.0291706764929594
(+) DBT	0.0	0.04760121215353555	0.08112560269015849	0.0
(+) DCAF17	0.1445950955040849	0.0	0.0	0.09541526597892826
(+) DCT	0.12134126730110271	0.02505836798211565	0.0	0.03764798728917684
(+) DCTN2	0.013154824820507343	0.0	0.060515155885056966	0.0
(+) DDB1	0.1682379114820267	0.0	0.09799667305395751	0.0015766775220846568
(+) DDHD2	0.0420908195021771	0.0	0.029367017364256273	0.025707874518601584
(+) DDIT3	0.012724967170171927	0.010570117839512125	0.10404954367290353	0.0068226863870355
(+) DDT	0.010387325730312263	0.11616661524040163	0.07089883289687116	0.004556093165212493
(+) DDX19A	0.027344943233243494	0.015002880567810434	0.10924702788988175	0.038942022264503245
(+) DDX23	0.007535198317302982	0.0	0.11501090210064639	0.0
(+) DDX51	0.07840621786043665	0.0	0.1519595429636514	0.0
(+) DDX52	0.046557712721648103	0.047240527184628046	0.1223195668873358	0.0
(+) DDX58	0.008163012832471638	0.0	0.07030866037644921	0.028561488302816313
(+) DDX59	0.0	0.0813879579445004	0.08052848924760525	0.0058216690009974155
(+) DDX60	0.025030968896346914	0.0	0.07158284778452542	0.021889226083041082
(+) DEF6	0.0	0.2009937673432644	0.009120206525416964	0.0
(+) DENR	0.15767158309889848	0.07964555605605973	0.041055415673849995	0.0
(+) DERL1	0.0	0.08457560070999968	0.07621775594678001	0.0
(+) DGKZ	0.13238954406880404	0.0	0.0	0.0
(+) DHRS7B	0.0	0.1236186132663772	0.05481336911923253	0.0
(+) DIABLO	0.0	0.011980573124528653	0.18766638299601957	0.0
(+) DLG2	0.05160317753510912	0.0	0.06934114533806357	0.0
(+) DLK2	0.0	0.19663307865920218	0.021989488543660604	0.002005680955858407
(+) DNAH10	0.0738725005683612	0.0	0.01778771294479046	0.11008636106901923
(+) DNAH14	0.026821388786939813	0.21439699759534225	0.05723633477984698	0.06545756321335504
(+) DNAJA2	0.030256365102234357	0.05970433401848396	0.03479481377741909	0.0012577514097550627
(+) DNAJA4	0.019045490606816366	0.14106923840022922	0.027542957773834434	0.023967363399167673
(+) DNAJC16	0.01125542811662456	0.0019277515761246516	0.09412107389016655	0.00613868742234203
(+) DNMBP	0.07455821844576065	0.0009891645074626735	0.016384302835915528	0.040560060152227025
(+) DNMT3B	0.03174804624161566	0.07484663760970169	0.0328170253454127	0.0038754250075946767
(+) DPH6	0.010698370594816379	0.041199728850103916	0.06010454372170655	0.006496956536604572
(+) DPY19L4	0.03795035366295274	0.0	0.07017326558655895	0.016679180794424993
(+) DPY30	0.0	0.16499741049277067	0.0	0.0
(+) DRAM2	0.01586548880275383	0.06859309970505345	0.11450872631976784	0.0
(+) DSC3	0.0	0.20545212806555593	0.011306120569562102	0.0
(+) DSP	0.05521633014082518	0.24570452848002505	0.19478543106808544	0.07693279313266123
(+) DTX3L	0.014522234122648407	0.007316301037548331	0.08069465807234592	0.007178176462394181
(+) DUSP11	0.007927931920286898	0.23367228136066784	0.019715407541792632	0.010857115702597033
(+) DUSP14	0.0268075356087286	0.08504601021786933	0.0	0.017411391530041162
(+) DUSP16	0.0	0.052150848400400796	0.14261265999417605	0.0
(+) E2F2	0.0	0.03175464724777997	0.13663544305998482	0.0
(+) EAPP	0.0	0.10783760410278109	0.11410817593908965	0.0
(+) EBAG9	0.04113969030829832	0.09868158947996526	0.03468103171570869	0.0
(+) ECI2	0.12608940967254417	0.003993899868122207	0.051140920629391025	0.0
(+) EDC3	0.020711121901596526	0.02768022428511607	0.0553333773608745	0.0
(+) EEA1	0.07623236595505584	0.0	0.03734695114782035	0.0561264550890416
(+) EFCAB11	0.07943402071651877	0.14188487842625955	0.0	0.0
(+) EFHC1	0.041048498716504005	0.0	0.09087237993902232	0.040163804777243815
(+) EHF	0.0	0.10022888899447063	0.14856046317447721	0.01590066150701133
(+) EHMT1	0.0	0.08912404644835094	0.08472817864839793	0.023782470053684005
(+) EHMT2	0.03351312958547492	0.0006335425776714738	0.11700593223760838	0.0
(+) EIF2A	0.03574389362280927	0.10211215226043062	0.0	0.0
(+) EIF2AK2	0.02427086088233371	0.00627214509814465	0.07883502561996969	0.007705085229287085
(+) EIF2B2	0.11777187513490574	0.0	0.037312635075889215	0.0
(+) EIF3H	0.019193910095681194	0.1713356945570566	0.05968711203838729	0.0
(+) EIF3K	0.03193254346167652	0.11807552844958524	0.03507525932192801	0.0
(+) EIF4EBP1	0.1288928935427592	0.02276911934213423	0.01948834130137623	0.0
(+) EIF4G1	0.06838523350343476	0.002101292560264651	0.03974865858336147	0.0
(+) EIF4G2	0.113064933977101	0.0	0.01744437112662608	0.006604337923196872
(+) ELAC2	0.0	0.09239925447522701	0.061101958672520794	0.0
(+) ELF3	0.0	0.19342295844643137	0.228194535280646	0.04661924998193487
(+) ELMO3	0.0	0.198706490261815	0.0	0.0
(+) EMB	0.20483205313365446	0.17191251715361125	0.025657753889186796	0.035950437651515246
(+) EMC3	0.026766330162943847	0.0	0.0007239824883711281	0.056287963068021626
(+) EMD	0.02393941751761133	0.004818566444617505	0.07087292586876084	0.0
(+) EML3	0.022126612452001555	0.007681767687603564	0.038847929598219415	0.037167695253089175
(+) ENSA	0.002200781863044466	0.016570479628175924	0.09526747613025303	0.0
(+) ENTPD6	0.046053224868082415	0.03642253219233046	0.058230434116367705	0.03901616854740255
(+) EPCAM	0.0	0.19041720182852803	0.0	0.0
(+) EPN3	0.0	0.18621457058315452	0.010064565559403198	0.0
(+) ERBB3	0.0341987834842196	0.24802190446513156	0.013728538545341402	0.09509170084553815
(+) ERCC1	0.07213949541828633	0.05751327355408228	0.0	0.003930092106764778
(+) ERCC3	0.011197589921294772	0.05047471172140606	0.08825445257754433	0.016567563732988063
(+) ERCC6L2	0.01351376224720992	0.0	0.18488689403963493	0.0038401103286349087
(+) EREG	0.19361641813678263	0.07363795892565936	0.08703232040014201	0.04290533251206709
(+) ERH	0.10308721463750384	0.009826840914704177	0.03423677194191446	0.0
(+) ERI3	0.0	0.036775401414702896	0.048388413905089925	0.06436369233358623
(+) ESRP1	0.016372826969737866	0.2325687181987013	0.08884034604115505	0.06444517154386559
(+) ESRP2	0.0	0.22898644717396735	0.0	0.0
(+) ETF1	0.1075990217521621	0.036322858337852704	0.02305310028159563	0.03103242545812699
(+) EVPL	0.0	0.2258265925672049	0.03965860235928245	0.0
(+) EXOC1	0.0039210693605899365	0.0	0.02391451454052839	0.011897251412178334
(+) EXOSC10	0.008134701514242238	0.005502541760233562	0.11723390350077353	0.0
(+) EXTL3	0.018399587395221025	0.0	0.11442266354953322	0.03688091482202251
(+) EYS	0.02150587287597695	0.001043003079059743	0.027362379201083822	0.017830898514793688
(+) EZH1	0.0	0.002026596074978623	0.10034028740408565	0.0
(+) FABP3	0.09636669834608003	0.0	0.0071781621912695584	0.10637041127636941
(+) FAHD2A	0.12843696663930526	0.01910391179537694	0.015503126715076915	0.0027657561602404197
(+) FAM109B	0.0848391125222608	0.0	0.08501740795449363	0.0912056424589387
(+) FAM118A	0.047426732349459384	0.09890611482201135	0.06001796792341111	0.0007427258172879081
(+) FAM120A	0.0	0.050307840553540616	0.10935186793662184	0.0
(+) FAM133B	0.04727808314548341	0.0	0.0355965021063376	0.008113378696573683
(+) FAM136A	0.08585957083977866	0.09376860404973662	0.16122830800491275	0.0
(+) FAM168A	0.0	0.0	0.07192653568847536	0.018904711748483852
(+) FAM19A2	0.15789856468283034	0.0	0.0016615340832603497	0.04198899925625519
(+) FAM49B	0.0	0.13800032668387094	0.1350338550400091	0.0
(+) FAM50A	0.034166300904717874	0.005425359019971317	0.06436477884041276	0.0
(+) FAM83A	0.0	0.23462168575122055	0.0	0.0
(+) FAM83H	0.0037758684266566036	0.261586333401832	0.07380111653413529	0.026750378892313447
(+) FAM91A1	0.018602286192830535	0.04899158987535733	0.05610751652020102	0.0
(+) FAM98B	0.0	0.0	0.11566570407782448	0.0
(+) FAN1	0.015284475144321436	0.004189433435087208	0.09378153275149487	0.023007273518129052
(+) FANCC	0.0	0.011702653164552167	0.15706496716166177	0.0
(+) FAR1	0.1872976968560821	0.06827571610256358	0.06532793104125743	0.028854192548239364
(+) FAT2	0.02929081674871074	0.11657535239381951	0.013832055583210105	0.07538228434334984
(+) FBL	0.07887206285493373	0.045784305729120546	0.044535387485808736	0.0
(+) FBLN2	0.10592565693232224	0.030868532441510523	0.0	0.018700903407084656
(+) FBRSL1	0.2658232723720827	0.1557630951461363	0.26380088261472323	0.08189137596733195
(+) FBXL13	0.0858306525635177	0.0	0.0	0.0733925501618812
(+) FBXL6	0.026135199199320475	0.08024830847359149	0.06744999429833282	0.004038276696876479
(+) FBXO34	0.0	0.15478331810813206	0.10881053265365842	0.0
(+) FBXO46	0.0	0.11435704636593282	0.08840955969552977	0.00409333848277273
(+) FBXO7	0.035511130143873845	0.029048080010645065	0.062414961600191575	0.07812934411022299
(+) FEM1B	0.0	0.030051387728890818	0.07383604939546674	0.06151510848587371
(+) FER	0.01460198482670754	0.0013303981746974635	0.0	0.11914081432048869
(+) FERMT3	0.1086092729788311	0.019562712967644967	0.0	0.03226087325082329
(+) FGD3	0.04051275158180872	0.14590306318778276	0.07577084644089006	0.0
(+) FHAD1	0.1400253206183063	0.0	0.025863006643904164	0.04250892648313567
(+) FKBP2	0.032577629279752975	1.5727793794612145e-05	0.044611460623865014	0.0
(+) FMR1	0.0	0.06609494664763507	0.1024165947907209	0.0
(+) FNIP1	0.04993184449772519	0.0045468027296400775	0.0062470662029979794	0.03562550731741587
(+) FNTA	0.039574437207759654	0.0	0.05045962881270637	0.034290197973827395
(+) FOPNL	0.06480556104483826	0.0	0.04336833061993547	0.0
(+) FOXJ2	0.05300187789223941	0.008932152336738936	0.07200602054987391	0.0
(+) FRS2	0.025433119313714003	0.034127986423249386	0.009137657580037737	0.03689953675355624
(+) FXN	0.09462538562202955	0.1423744509020314	0.04121214575470716	0.058259999327406206
(+) FXYD3	0.0	0.18662576219746263	0.0	0.07802083017392689
(+) G3BP1	0.1337390133030417	0.015275376322196164	0.0	0.012231457239080227
(+) GALNT14	0.09706498669658489	0.1144843767878956	0.0	0.009402103971946121
(+) GAPDHS	0.04052285189019863	0.033722982046069175	0.0013495189112005918	0.00463382874389972
(+) GAR1	0.056577990846456996	0.10357848116081782	0.04626971330844135	0.0
(+) GCLC	0.01718432151205578	0.11005285635246329	0.019533723592855913	0.012244030945283502
(+) GCSH	0.03340713001576868	0.12039491109165139	0.02066056670476948	0.0
(+) GID4	0.0	0.11928146816301523	0.0402475512500514	0.0
(+) GLE1	0.0	0.18066780028915214	0.0	0.03257224755945932
(+) GMCL1	0.0007987160641990718	0.036944449964272305	0.1260509630802959	0.020601061678007987
(+) GMEB1	0.021144787706079943	0.00421784937904685	0.11729616013991162	0.0
(+) GMEB2	0.08000504916303855	0.01836866389851349	0.057431620042523314	0.0
(+) GMFG	0.12297290787528269	0.0	0.10097697676542039	0.006810005029513631
(+) GMIP	0.02457408825082383	0.015784323682550946	0.05595866116900354	0.045411925674812476
(+) GNAS	0.0563915415538549	0.03573634830944334	0.026091342088130413	0.02043649703784435
(+) GOLGA7	0.0	0.0	0.09419461806923433	0.0
(+) GOLGA8B	0.0	0.006008818722304663	0.05775384417408108	0.04143980064429089
(+) GOLIM4	0.02378278205549021	0.0	0.115894297176414	0.0077050993421250895
(+) GOT2	0.03618198617132031	0.11322253170602621	0.053363554957387274	0.0
(+) GPAM	0.03309395555305405	0.0	0.12429711595630881	0.0
(+) GPATCH2L	0.09438670995243915	0.0	0.06445794138817217	0.01700299936895765
(+) GPBP1L1	0.01150785685614756	0.014834092199041497	0.06394668208086943	0.0025822295753265326
(+) GPM6B	0.0	0.005613150071277864	0.36893400153394695	0.18425920243048294
(+) GPR180	0.043207229293569266	0.06501853744577385	0.058293199114236686	0.0
(+) GPSM1	0.051970003130573025	0.0	0.0	0.060178680266262836
(+) GRB2	0.040541007714983465	0.0	0.03802340527109367	0.009645866534198482
(+) GRB7	0.0	0.19097631697173123	0.05126461527137302	0.0074921015045603875
(+) GREM1	0.1014749595521828	0.0	0.057074904851834175	0.09539490127510783
(+) GRHL2	0.0	0.19636114649240607	0.0	0.0
(+) GRIP2	0.023062300595921983	0.004394812272844469	0.14343893876242186	0.005086073613724395
(+) GRPEL1	0.1477027789917418	0.04048169105950097	0.0	0.005465595671965909
(+) GRSF1	0.046969839555182566	0.027877549077509313	0.04995852255991492	0.037661646374311596
(+) GSPT1	0.08021182560177408	0.0	0.00907128718829904	0.0
(+) GSTP1	0.026766434561517522	0.13321731568880413	0.05576283840162577	0.011997251089981353
(+) GTF2F2	0.02088891580678253	0.023473401505140722	0.11086840820666591	0.0021387145800964616
(+) GTF2H3	0.10116335332240581	0.0	0.06510612450581574	0.0
(+) GTF3C5	0.0	0.10402350676473211	0.02926451117487615	0.0
(+) GTPBP2	0.03129593651285953	0.007371697866282491	0.05570321441225255	0.03111531227703516
(+) GTPBP8	0.004414426385472519	0.11275709269122768	0.007198128816188545	0.0
(+) H3F3A	0.0	0.06218832272028872	0.21004612070023243	0.037857844765032976
(+) H3F3B	0.02339542677627424	0.0016109223165167532	0.014374325308740514	0.03153732853849847
(+) HACL1	0.0001802351936020042	0.1415836837534586	0.03188866506212212	0.0033122144853364255
(+) HADHB	0.0	0.12921607714184155	0.05163764086025017	0.03684827357625535
(+) HCLS1	0.22406967872395325	0.0	0.0	0.10161975461878509
(+) HDAC4	0.001742455913269143	0.0	0.12542320125101442	0.004596718340847885
(+) HEATR3	0.0446849550797767	0.0	0.05203853615720176	0.027641094549615067
